form,kind,meaning,name,original,rating,sex,source
form,Feminine,"""yew tree""",YVETTE,Yves,meaning,female,French
form,Feminine,"""yew tree""",YVONNE,Yvon,meaning,female,French
"short form",English,"""defender of mankind""",ZANDRA,Alexandra,meaning,female,Latin
spelling,Variant,"""savannah""",ZAVANNA,Zavannah,meaning,female,English
spelling,Variant,"""savannah""",ZAVANNAH,Savannah,meaning,female,English
form,Short,"""gray battle maid."" Yiddish form of German Salida, meaning ""happiness, joy""",ZELDA,Griselda,meaning,female,German
spelling,Variant,"""zealous""",ZELLA,Zelia,meaning,female,English
"variant spelling",English,"""divine helmet""",ZELMA,Selma,meaning,female,German
form,Anglicized,"""balsam"" or ""cleft""",ZERUIAH,Tseruwyah,meaning,female,Hebrew
form,Anglicized,"""a plant""",ZIBA,Tsiyba,meaning,female,Hebrew
form,Anglicized,"""a female gazelle""",ZIBIA,Tsibya,meaning,female,Hebrew
form,Anglicized,"""a female gazelle""",ZIBIAH,Tsibyah,meaning,female,Hebrew
spelling,Variant,"""shade, shadow""",ZILLA,Zillah,meaning,female,English
form,Anglicized,"""shade, shadow""",ZILLAH,Tsillah,meaning,female,Hebrew
form,Anglicized,"""bird""",ZIPPORAH,Tsipporah,meaning,female,Hebrew
form,English,"""life""",ZOEY,Zoe,meaning,female,Greek
spelling,Variant,"""life""",ZOIE,Zoey,meaning,female,English
spelling,Variant,"""life""",ZOWIE,Zoey,meaning,female,English
spelling,Variant,"""light-bringer""",AARAN,Aaron,meaning,male,English
spelling,Variant,"""light-bringer""",AAREN,Aaron,meaning,male,English
form,English,"""light-bringer""",AARON,"Aarōn (Hebrew Aharon)",meaning,male,Greek
spelling,Variant,"""light-bringer""",AARRON,Aaron,meaning,male,English
form,Short,"""father of light""",AB,Abner,meaning,male,English
form,Anglicized,"""destruction, ruination""",ABADDON,"Abaddōn",meaning,male,Greek
spelling,Variant,"""abbot, father, priest""",ABBOT,Abbott,meaning,male,English
form,Anglicized,"""servant, worshiper""",ABDON,Abdown,meaning,male,Hebrew
form,Short,"""father of a multitude""",ABE,Abraham,meaning,male,Hebrew
spelling,Variant,"""vanity,"" i.e. ""transitory""",ABELL,Abel,meaning,male,English
form,Anglicized,"""Yahweh is my father""",ABIA,"unisex Abiyah",meaning,male,Hebrew
form,Anglicized,"""Yahweh is my father""",ABIAH,"unisex Abiyah",meaning,male,Hebrew
form,Anglicized,"""father of knowledge""",ABIDA,Abiyda,meaning,male,Hebrew
spelling,Variant,"""father of knowledge""",ABIDAH,Abida,meaning,male,English
form,Anglicized,"""my father is judge""",ABIDAN,Abiydan,meaning,male,Hebrew
form,Anglicized,"""El (God) is (my) father""",ABIEL,Abiy'el,meaning,male,Hebrew
form,Anglicized,"""father of might""",ABIHAIL,"unisex Abiyhayil",meaning,male,Hebrew
form,Anglicized,"""he is (my) father""",ABIHU,Abiyhuw,meaning,male,Hebrew
form,Anglicized,"""Yahweh is my father""",ABIJAH,"unisex Abiyah",meaning,male,Hebrew
form,Anglicized,"""my father is El (God)""",ABIMAEL,Abiyma'el,meaning,male,Hebrew
form,Anglicized,"""Melek is father"" or ""my father is king""",ABIMELECH,Abiymelek,meaning,male,Hebrew
form,Anglicized,"""father of pleasantness""",ABINOAM,Abiyno'am,meaning,male,Hebrew
form,Anglicized,"""my father is exalted""",ABIRAM,Abiyram,meaning,male,Hebrew
form,Anglicized,"""my father is Jesse"" or ""my father is a gift""",ABISHAI,Abiyshay,meaning,male,Hebrew
form,Anglicized,"""father of peace""",ABISHALOM,Abiyshalowm,meaning,male,Hebrew
form,Anglicized,"""my father is majesty""",ABIUD,Abioud,meaning,male,Greek
spelling,Variant,"""vanity,"" i.e. ""transitory""",ABLE,Abel,meaning,male,English
"variant spelling",English,"""father of light""",ABNAR,Abner,meaning,male,Hebrew
"variant spelling",English,"""father of light""",ABNOR,Abner,meaning,male,Hebrew
"variant spelling",English,"""father of light""",ABNUR,Abner,meaning,male,Hebrew
spelling,Variant,"""father""",ABOT,Abbott,meaning,male,English
spelling,Variant,"""father""",ABOTT,Abbott,meaning,male,English
form,Contracted,"""father of peace""",ABSALOM,Abishalom,meaning,male,English
form,Pet,"""number one""",ACER,Ace,meaning,male,English
form,Pet,"""number one""",ACEY,Ace,meaning,male,English
form,Anglicized,"""one who troubles""",ACHAN,Akan,meaning,male,Hebrew
form,Anglicized,"""one who troubles""",ACHAR,Akar,meaning,male,Hebrew
form,Pet,"""number one""",ACIE,Ace,meaning,male,English
form,Short,"""oak meadow""",ACKE,Ackerley,meaning,male,English
spelling,Variant,"""oak meadow""",ACKERLEA,Ackerley,meaning,male,English
spelling,Variant,"""oak meadow""",ACKERLY,Ackerley,meaning,male,English
spelling,Variant,"""oak meadow""",ACKLEA,Ackley,meaning,male,English
form,Contracted,"""oak meadow""",ACKLEY,Ackerley,meaning,male,English
spelling,Variant,"""oak meadow""",ACKLIE,Ackley,meaning,male,English
form,Anglicized,"""I shall be drawn up of God""",ADALIA,"Adalya, of Persian derivation",meaning,male,Hebrew
spelling,Variant,"""I shall be drawn up of God""",ADALIAH,Adalia,meaning,male,English
"variant spelling",English,"""the ford of the oaks""",ADARE,Adair,meaning,male,Scottish
"variant spelling",English,"""earth"" or ""red""",ADDAM,Adam,meaning,male,Hebrew
form,Anglicized,"""fire."" Variant spelling of English Adin, meaning ""dainty, delicate""",ADEN,"Áedán",meaning,male,Gaelic
spelling,Variant,"""soft, delicate"" or ""his ornament""",ADENO,Adino,meaning,male,English
form,Anglicized,"""dainty, delicate""",ADIN,Adiyn,meaning,male,Hebrew
form,Anglicized,"""slender""",ADINA,"unisex Adiyna",meaning,male,Hebrew
form,Anglicized,"""soft, delicate"" or ""his ornament""",ADINO,Adiynow,meaning,male,Hebrew
spelling,Variant,"""son of Adam""",ADISON,"unisex Addison",meaning,male,English
spelling,Variant,"""son of Adam""",ADISSON,"unisex Addison",meaning,male,English
form,Anglicized,"""justice of God""",ADLAI,Adlay,meaning,male,Hebrew
form,English,"""noble wolf""",ADOLPH,Adolphus,meaning,male,Latin
spelling,Variant,"""my Lord is Jehovah""",ADONIA,Adonijah,meaning,male,English
form,Anglicized,"""my Lord is Jehovah""",ADONIJAH,Adoniyah,meaning,male,Hebrew
form,"Irish Anglicized","""excellent valor""",AENGUS,Aonghas,meaning,male,Gaelic
form,Anglicized,"""brother of father; uncle""",AHAB,Ach'ab,meaning,male,Hebrew
form,Anglicized,"""God holds"" or ""whom God holds""",AHAZIAH,Achazyah,meaning,male,Hebrew
spelling,Variant,"""lord of horses""",AHEARN,Ahern,meaning,male,English
spelling,Variant,"""lord of horses""",AHERIN,Ahern,meaning,male,English
spelling,Variant,"""lord of horses""",AHERNE,Ahern,meaning,male,English
form,Anglicized,"""mother's brother,"" i.e. ""uncle""",AHIAM,Achiyam,meaning,male,Hebrew
form,Anglicized,"""brotherly"" or ""fraternal""",AHIAN,Achyan,meaning,male,Hebrew
form,Anglicized,"""brother of height""",AHIRAM,Achiyram,meaning,male,Hebrew
form,Anglicized,"""falcon"" or ""vulture""",AIAH,"unisex Ayah",meaning,male,Hebrew
form,Anglicized,"""little fire""",AIDAN,"Áedán",meaning,male,Gaelic
spelling,Variant,"""little fire""",AIDEN,Aidan,meaning,male,English
spelling,Variant,"""noble guard"" or ""elf guard""",AILWARD,"English Aylward","meaning either",male,Middle
"variant spelling",English,"""home-ruler""",AIMEREY,Aimery,meaning,male,French
"variant spelling",English,"""home-ruler""",AIMERY,"French Aimeri",meaning,male,Norman
form,Anglicized,"""nobility of faith""",ALADDIN,"Ala Al-din",meaning,male,Arabic
"variant spelling",English,"""little rock""",ALANN,Alan,"possibly meaning",male,Celtic
form,"Middle English","""bright nobility""",ALBERT,"Æthelbert",meaning,male,Anglo-Saxon
form,Pet,"""like Albus,"" i.e. ""white""",ALBY,Alban,meaning,male,English
spelling,Variant,"""old friend."" Or from the surname Alden, having several possible meanings: ""old hill,"" ""high castle"" or ""high town""",ALDEN,"English Aldin",meaning,male,Middle
spelling,Variant,"""old river-ford""",ALDFORD,"English Alford",meaning,male,Old
spelling,Variant,"""old friend""",ALDIN,"English Aldine",meaning,male,Middle
form,"Middle English","""old friend""",ALDINE,Ealdwine,meaning,male,Anglo-Saxon
spelling,Variant,"""from the old house""",ALDIS,"English Aldous","possibly meaning",male,Old
spelling,Variant,"""old friend""",ALDON,"English Alden",meaning,male,Middle
form,"Middle English","""old counsel""",ALDRED,Ealdred,meaning,male,Anglo-Saxon
form,"Middle English","""noble ruler""",ALDRICH,"Æthelric",meaning,male,Anglo-Saxon
spelling,Variant,"""from the old house""",ALDUS,"English Aldous, probably",meaning,male,Old
spelling,Variant,"""old friend""",ALDWEN,"English Aldwin",meaning,male,Middle
form,"Middle English","""old friend""",ALDWIN,Ealdwine,meaning,male,Anglo-Saxon
form,Short,"""defender of mankind""",ALEC,Alexander,meaning,male,English
form,Short,"""defender of mankind""",ALECK,Alexander,meaning,male,English
"variant spelling",English,"""little rock""",ALEN,Alan,"possibly meaning",male,Celtic
"variant spelling",English,"""all-powerful; ruler of all""",ALERIC,Alaric,meaning,male,Visigothic
"variant spelling",English,"""all-powerful; ruler of all""",ALERICK,Alaric,meaning,male,Visigothic
form,Anglicized,"""defender of mankind""",ALEXANDER,"Alexandrus (Greek Alexandros)",meaning,male,Latin
form,Short,"""elf counsel""",ALF,Alfred,meaning,male,English
form,Pet,"""elf counsel""",ALFIE,Alfred,meaning,male,English
form,"Modern English","""elf counsel""",ALFRED,"English Alvred",meaning,male,Middle
spelling,Variant,"""elf counsel""",ALFRID,Alfred,meaning,male,English
form,Pet,"""elf counsel""",ALFY,Alfred,meaning,male,English
form,"Middle English","""elf spear""",ALGAR,"Ælfgar",meaning,male,Anglo-Saxon
form,Short,"""defender of mankind""",ALIC,Alexander,meaning,male,English
form,Short,"""defender of mankind""",ALICK,Alexander,meaning,male,English
form,Short,"""defender of mankind""",ALIK,Alexander,meaning,male,English
spelling,Variant,"""defender of mankind""",ALIX,"unisex Alex",meaning,male,English
"variant spelling",English,"""little rock""",ALLAN,Alan,"possibly meaning",male,Celtic
spelling,Variant,"""noble strength""",ALLARD,"English and Old French Aillard",meaning,male,Middle
"variant spelling",English,"""all-powerful; ruler of all""",ALLARIC,Alaric,meaning,male,Visigothic
"variant spelling",English,"""all-powerful; ruler of all""",ALLARICK,Alaric,meaning,male,Visigothic
form,Anglicized,"""defender of mankind""",ALLASTER,Alaster,meaning,male,Gaelic
form,Anglicized,"""defender of mankind""",ALLASTIR,Alaster,meaning,male,Gaelic
"variant spelling",English,"""little rock""",ALLEN,Alan,"possibly meaning",male,Celtic
"variant spelling",English,"""all-powerful; ruler of all""",ALLERIC,Alaric,meaning,male,Visigothic
"variant spelling",English,"""all-powerful; ruler of all""",ALLERICK,Alaric,meaning,male,Visigothic
spelling,Variant,"""elf spear""",ALLGAR,"English Algar",meaning,male,Middle
spelling,Variant,"""elf spear""",ALLGER,"English Algar",meaning,male,Middle
"variant spelling",English,"""little rock""",ALLIN,Alan,"possibly meaning",male,Celtic
form,Anglicized,"""defender of mankind""",ALLISTAIR,"Gaelic Alastair",meaning,male,Scottish
form,Anglicized,"""defender of mankind""",ALLISTER,Alaster,meaning,male,Gaelic
form,Anglicized,"""defender of mankind""",ALLISTIR,Alaster,meaning,male,Gaelic
form,Anglicized,"""oak tree."" In the bible, this is the name of a son of Simeon.English variant spelling of Celtic Alan, possibly meaning ""little rock""",ALLON,Allown,meaning,male,Hebrew
"variant spelling",English,"""all-powerful; ruler of all""",ALLRIC,Alaric,meaning,male,Visigothic
"variant spelling",English,"""little rock""",ALLYN,Alan,"possibly meaning",male,Celtic
form,Anglicized,"""defender of mankind""",ALLYSDAIR,"Gaelic Alasdair",meaning,male,Irish
form,Anglicized,"""defender of mankind""",ALLYSDARE,"Gaelic Alasdair",meaning,male,Irish
form,Anglicized,"""defender of mankind""",ALLYSTAIR,"Gaelic Alastair",meaning,male,Scottish
form,Anglicized,"""defender of mankind""",ALLYSTER,Alaster,meaning,male,Gaelic
spelling,Variant,"""oak tree""",ALON,Allon,meaning,male,English
"variant spelling",English,"""noble and ready""",ALONZO,Alonso,meaning,male,Spanish
"variant spelling",English,"""noble and ready""",ALPHONZO,Alphonso,meaning,male,Spanish
form,"Scottish Anglicized","""white""",ALPIN,Ailpein,"possibly meaning",male,Gaelic
spelling,Variant,"""elf counsel""",ALURED,"English Alvred",meaning,male,Middle
form,"Middle English","""elf army""",ALVAR,"Ælfhere",meaning,male,Anglo-Saxon
"variant spelling",English,"""elf friend""",ALVEN,"French Alvin",meaning,male,Norman
"pet form",English,"""elf friend""",ALVIE,"French Alvin",meaning,male,Norman
form,"Middle English","""elf counsel""",ALVRED,Alvredus,meaning,male,Latin
"pet form",English,"""elf friend""",ALVY,"French Alvin",meaning,male,Norman
"variant spelling",English,"""elf friend""",ALVYN,"French Alwin",meaning,male,Norman
spelling,Variant,"""elf friend""",ALWIN,"English Elwin",meaning,male,Middle
spelling,Variant,"""elf friend""",ALWYN,"English Alwin",meaning,male,Middle
form,Anglicized,"""defender of mankind""",ALYSDAIR,"Gaelic Alasdair",meaning,male,Irish
form,Anglicized,"""defender of mankind""",ALYSDARE,"Gaelic Alasdair",meaning,male,Irish
form,Anglicized,"""defender of mankind""",ALYSTAIR,Alaster,meaning,male,Gaelic
form,Anglicized,"""defender of mankind""",ALYSTER,Alaster,meaning,male,Gaelic
spelling,Variant,"""whom God spoke of""",AMARIA,Amariah,meaning,male,English
form,Anglicized,"""whom God spoke of""",AMARIAH,Amaryah,meaning,male,Hebrew
form,Anglicized,"""burdensome""",AMASAI,Amasay,meaning,male,Hebrew
form,Pet,"""immortal""",AMBIE,Ambrose,meaning,male,English
form,English,"""immortal""",AMBROSE,Ambrosius,meaning,male,Latin
form,Pet,"""immortal""",AMBY,Ambrose,meaning,male,English
spelling,Variant,"""home-ruler""",AMERY,Amory,meaning,male,English
form,Anglicized,"""bond-servant""",AMI,Amiy,meaning,male,Hebrew
spelling,Variant,"""my truth""",AMITAI,Amittai,meaning,male,English
form,Anglicized,"""my truth""",AMITTAI,Amittay,meaning,male,Hebrew
form,Anglicized,"""heavy"" or ""the dullard""",AMLODI,Amloði,"possibly meaning",male,Icelandic
form,Anglicized,"""one of the family of God""",AMMIEL,Ammiy'el,meaning,male,Hebrew
form,Anglicized,"""one of the people of Judah""",AMMIHUD,Ammiyhuwd,meaning,male,Hebrew
form,Anglicized,"""servant of the prince."" In the New Testament bible, this is the name of an ancestor of Christ. Anglicized form of Hebrew Ammiynadab, meaning ""kindred of the prince""",AMMINADAB,Aminadab,meaning,male,Greek
form,Anglicized,"""kindred, tribal""",AMMON,Ammown,meaning,male,Hebrew
form,Anglicized,"""skilled workman""",AMON,Amown,meaning,male,Hebrew
form,Anglicized,"""strong""",AMOS,"Amōs",meaning,male,Greek
form,Anglicized,"""strong""",AMOZ,Amowts,meaning,male,Hebrew
form,Anglicized,"""the people is exalted"" or ""their slime""",AMRAN,Chamran,meaning,male,Hebrew
form,Anglicized,"""my cloud""",ANANI,Ananiy,meaning,male,Hebrew
form,Anglicized,"""Jehovah clouds"" or ""what Jehovah covers""",ANANIAH,Ananya,meaning,male,Hebrew
form,Anglicized,"""whom Jehovah has graciously given""",ANANIAS,Hananias,meaning,male,Greek
form,Anglicized,"""man; warrior""",ANDREW,Andreas,meaning,male,Greek
"pet form",Unisex,"""man; warrior""",ANDY,"Andrew and Andrea",meaning,male,English
spelling,Variant,"""stone-enclosed valley""",ANSCOMB,Anscom,meaning,male,English
form,English,"""invaluable""",ANTHONY,Antonius,"possibly meaning",male,Latin
spelling,Variant,"""invaluable""",ANTONY,Anthony,"possibly meaning",male,English
"variant spelling",English,"""invaluable""",ANTUAN,Antoine,"possibly meaning",male,French
"variant spelling","Modern English","""invaluable""",ANTWAN,Antoine,"possibly meaning",male,French
form,Anglicized,"""destroyer""",APOLLYON,"Apollyōn",meaning,male,Greek
form,Anglicized,"""bishop's servant.""English form of Old French Archimbaud, meaning ""genuine courage""",ARCHIBALD,"Gaelic Gilleasbaig",meaning,male,Scottish
form,Pet,"""genuine courage.""Pet form of Scottish-English Archibald, meaning ""bishop's servant""",ARCHIE,Archibald,meaning,male,English
form,Anglicized,"""high valor""",ARDAL,"Gaelic Árdghal",meaning,male,Irish
form,Anglicized,"""fugitive""",ARDON,Ardown,meaning,male,Hebrew
form,Anglicized,"""lion of God""",ARELI,Ar'eliy,meaning,male,Hebrew
spelling,Variant,"""ever-ruler""",ARIC,Eric,meaning,male,English
form,Anglicized,"""the lion is enough""",ARIDAI,Ariyday,meaning,male,Hebrew
form,Anglicized,"""lion""",ARIEH,Aryeh,meaning,male,Hebrew
form,Anglicized,"""lion of god."" In the bible, this is a name applied to the city of Jerusalem, and the name of a chief of the returning exiles. In the Apocrypha, this is the name of an archangel who rules the waters. It is also the name of a moon of Uranus, and the name of a spirit in Shakespeare's play ""The Tempest""",ARIEL,"unisex Ari'el",meaning,male,Hebrew
