"release","date","author","status","maturity","version","first","distribution","abstract"
"Sentry-SDK-v1.0.13","2022-01-31T13:35:24","PMB","cpan","released","v1.0.13","","Sentry-SDK","sentry.io integration"
"Minilla-v3.1.15","2022-01-31T13:44:51","SKAJI","latest","released","v3.1.15","","Minilla","CPAN module authoring tool"
"App-Greple-jq-0.03","2022-01-31T14:46:58","UTASHIRO","cpan","released","0.03","","App-Greple-jq","greple module for jq frontend"
"Device-Chip-MAX7219-0.06","2022-01-31T15:28:53","PEVANS","latest","released","0.06","","Device-Chip-MAX7219","chip driver for a MAX7219"
"Device-Chip-MCP23x17-0.05","2022-01-31T16:36:05","PEVANS","latest","released","0.05","","Device-Chip-MCP23x17","chip driver for the MCP23x17 family"
"Device-Chip-SSD1306-0.11","2022-01-31T17:04:13","PEVANS","latest","released","0.11","","Device-Chip-SSD1306","chip driver for monochrome OLED modules"
"Bible-Reference-1.08","2022-01-31T18:00:07","GRYPHON","latest","released","1.08","","Bible-Reference","Simple Bible reference parser, tester, and canonicalizer"
"App-CPAN-Get-0.06","2022-01-31T19:02:11","SKIM","latest","released","0.06","","App-CPAN-Get","Base class and script for getting of dist from CPAN."
"Music-MelodicDevice-Ornamentation-0.0603","2022-01-31T19:31:35","GENE","backpan","released","0.0603","","Music-MelodicDevice-Ornamentation","Chromatic and diatonic melodic ornamentation"
"Prometheus-Tiny-0.010","2022-01-31T21:26:36","ROBN","latest","released","0.010","","Prometheus-Tiny","A tiny Prometheus client"
"Prometheus-Tiny-Shared-0.026","2022-01-31T21:31:57","ROBN","latest","released","0.026","","Prometheus-Tiny-Shared","A tiny Prometheus client with a shared database behind it"
"Giblog-3.00","2022-01-31T23:21:55","KIMOTO","latest","released","3.00","","Giblog","Create Websites and Blogs that can be managed with Git"
"App-FileRemoveUtils-0.006","2022-02-01T00:05:58","PERLANCAR","latest","released","0.006","","App-FileRemoveUtils","Utilities related to removing/deleting files"
"Perinci-CmdLine-Inline-0.554","2022-02-01T00:06:09","PERLANCAR","latest","released","0.554","","Perinci-CmdLine-Inline","Generate inline Perinci::CmdLine CLI script"
"Music-MelodicDevice-Ornamentation-0.0700","2022-02-01T00:30:31","GENE","latest","released","0.0700","","Music-MelodicDevice-Ornamentation","Chromatic and diatonic melodic ornamentation"
"Form-Tiny-2.09","2022-02-01T02:57:03","BRTASTIC","latest","released","2.09","","Form-Tiny","Input validator implementation centered around Type::Tiny"
"Music-MelodicDevice-Transposition-0.0500","2022-02-01T02:58:30","GENE","backpan","released","0.0500","","Music-MelodicDevice-Transposition","Apply chromatic and diatonic transposition to notes"
"Music-MelodicDevice-Transposition-0.0501","2022-02-01T03:13:40","GENE","latest","released","0.0501","","Music-MelodicDevice-Transposition","Apply chromatic and diatonic transposition to notes"
"Net-Async-Redis-3.018","2022-02-01T03:59:21","TEAM","cpan","released","3.018","","Net-Async-Redis","Redis support for IO::Async"
"Music-MelodicDevice-Inversion-0.0500","2022-02-01T04:02:45","GENE","backpan","released","0.0500","","Music-MelodicDevice-Inversion","Apply melodic inversion to a series of notes"
"Music-MelodicDevice-Inversion-0.0501","2022-02-01T04:16:55","GENE","latest","released","0.0501","","Music-MelodicDevice-Inversion","Apply melodic inversion to a series of notes"
"SPVM-0.9500","2022-02-01T04:55:02","KIMOTO","cpan","released","0.9500","","SPVM","Static Perl Virtual Machine. Fast Calculation, Fast Array Operation, and Easy C/C++ Binding."
"SPVM-Math-0.06","2022-02-01T05:07:37","KIMOTO","latest","released","0.06","","SPVM-Math","SPVM Math Functions"
"SPVM-JSON-0.01","2022-02-01T05:20:34","KIMOTO","latest","released","0.01","1","SPVM-JSON","JSON serializing/deserializing"
"Dist-Zilla-PERLSRVDE-0.0.3","2022-02-01T06:06:17","PERLSRVDE","latest","released","0.0.3","","Dist-Zilla-PERLSRVDE","A dummy module for this namespace"
"Net-Fortinet-FortiManager-0.001001","2022-02-01T07:38:40","ABRAXXA","cpan","released","0.001001","","Net-Fortinet-FortiManager","Fortinet FortiManager REST API client library"
"File-CodeSearch-v0.7.6","2022-02-01T09:08:30","IVANWILLS","latest","released","v0.7.6","","File-CodeSearch","Search file contents in code repositories"
"App-Greple-jq-0.04","2022-02-01T10:20:50","UTASHIRO","cpan","released","0.04","","App-Greple-jq","greple module to search JSON data with jq"
"JSON-Formatter-Align-0.01","2022-02-01T11:32:59","RAJ","cpan","released","0.01","1","JSON-Formatter-Align","Formatting for JSON"
"Crypt-PKCS10-2.003","2022-02-01T13:52:11","MRSCOTTY","latest","released","2.003","","Crypt-PKCS10","parse PKCS #10 certificate requests"
"Proquint-1.0.0_3","2022-02-01T14:35:23","MLAWREN","cpan","developer","v1.0.0_3","","Proquint","Convert to and from proquints"
"GD-2.76","2022-02-01T14:50:45","RURBAN","latest","released","2.76","","GD","Perl interface to the gd2 graphics library"
"App-ISBN-Format-0.01","2022-02-01T15:50:44","SKIM","cpan","released","0.01","1","App-ISBN-Format","Base class and script for ISBN formatting."
"Koha-Contrib-ValueBuilder-RepeatableAutocomplete-1.003","2022-02-01T15:56:05","DOMM","latest","released","1.003","","Koha-Contrib-ValueBuilder-RepeatableAutocomplete","Repeatable autcomplete value-builder for Koha"
"JSON-Formatter-Align-0.02","2022-02-01T16:20:25","RAJ","cpan","released","0.02","","JSON-Formatter-Align","Formatting for JSON"
"JSON-Formatter-Align-0.03","2022-02-01T17:12:51","RAJ","latest","released","0.03","","JSON-Formatter-Align","Formatting for JSON"
"Amazon-Credentials-1.0.17","2022-02-01T17:22:07","BIGFOOT","cpan","released","v1.0.17","","Amazon-Credentials","AWS credentials discoverer"
"Lab-Measurement-3.803","2022-02-01T17:51:25","AKHUETTEL","cpan","released","3.803","","Lab-Measurement","Test and measure with Perl"
"Test2-Harness-1.000100","2022-02-01T17:55:25","EXODIST","cpan","released","1.000100","","Test2-Harness","A new and improved test harness with better Test2 integration."
"Devel-PPPort-3.64","2022-02-01T18:16:40","ATOOMIC","latest","released","3.64","","Devel-PPPort","Perl/Pollution/Portability"
"Test2-Harness-UI-0.000105","2022-02-01T18:24:37","EXODIST","cpan","released","0.000105","","Test2-Harness-UI","Web interface for viewing and inspecting yath test logs"
"Geo-IPfree-1.160000","2022-02-01T18:42:44","ATOOMIC","latest","released","1.160000","","Geo-IPfree","Geo::IPfree - Look up the country of an IPv4 address"
"Bifcode2-2.0.0_13","2022-02-01T19:43:36","MLAWREN","cpan","developer","v2.0.0_13","","Bifcode2","simple serialization format (version 2)"
"Music-Intervals-0.0708","2022-02-01T19:48:52","GENE","backpan","released","0.0708","","Music-Intervals","Breakdown of musical intervals"
"Music-Intervals-0.0709","2022-02-01T20:03:09","GENE","backpan","released","0.0709","","Music-Intervals","Breakdown of musical intervals"
"Music-Intervals-0.0710","2022-02-01T20:08:37","GENE","backpan","released","0.0710","","Music-Intervals","Breakdown of musical intervals"
"Mnet-5.23","2022-02-01T20:38:01","MMENZA","latest","released","5.23","","Mnet","Testable network automation and reporting"
"Music-Intervals-0.0711","2022-02-01T20:48:31","GENE","backpan","released","0.0711","","Music-Intervals","Breakdown of musical intervals"
"App-Netdisco-2.052001","2022-02-01T20:51:26","OLIVER","latest","released","2.052001","","App-Netdisco","An open source web-based network management tool."
"GD-Barcode-1.99_04","2022-02-01T21:23:57","MICHIELB","cpan","developer","1.99_04","","GD-Barcode","Create barcode image with GD"
"Amazon-Credentials-1.0.18","2022-02-01T21:29:14","BIGFOOT","cpan","released","v1.0.18","","Amazon-Credentials","AWS credentials discoverer"
"Object-Pad-0.60","2022-02-02T00:01:07","PEVANS","cpan","released","0.60","","Object-Pad","a simple syntax for lexical field-based objects"
"End-Eval-0.002","2022-02-02T00:05:28","PERLANCAR","backpan","released","0.002","","End-Eval","Take code from import arguments, then eval it in END block"
"Pod-From-Acme-CPANModules-0.012","2022-02-02T00:05:39","PERLANCAR","latest","released","0.012","","Pod-From-Acme-CPANModules","Generate POD from an Acme::CPANModules::* module"
"Test-PDL-0.18","2022-02-02T00:11:03","ETJ","backpan","released","0.18","","Test-PDL","Test Perl Data Language arrays (a.k.a. ndarrays) for equality"
"Test-PDL-0.19","2022-02-02T00:24:04","ETJ","latest","released","0.19","","Test-PDL","Test Perl Data Language arrays (a.k.a. ndarrays) for equality"
"PDL-NDBin-0.023","2022-02-02T02:28:01","ETJ","backpan","released","0.023","","PDL-NDBin","Multidimensional binning & histogramming"
"Sentry-SDK-v1.0.14","2022-02-02T06:33:28","PMB","cpan","released","v1.0.14","","Sentry-SDK","sentry.io integration"
"Authen-WebAuthn-0.001","2022-02-02T10:04:48","MBESSON","latest","released","0.001","1","Authen-WebAuthn","A library to add Web Authentication support to server applications"
"Net-SSL-ExpireDate-1.23","2022-02-02T10:36:41","HIROSE","latest","released","1.23","","Net-SSL-ExpireDate","obtain expiration date of certificate"
"Net-Fortinet-FortiManager-0.002000","2022-02-02T10:59:41","ABRAXXA","cpan","released","0.002000","","Net-Fortinet-FortiManager","Fortinet FortiManager REST API client library"
"String-Sprintf-1.002","2022-02-02T11:05:02","BDFOY","latest","released","1.002","","String-Sprintf","Custom overloading of sprintf"
"Bifcode2-2.0.0_14","2022-02-02T11:31:50","MLAWREN","cpan","developer","v2.0.0_14","","Bifcode2","simple serialization format (version 2)"
"Object-Pad-ClassAttr-Struct-0.03","2022-02-02T12:22:30","PEVANS","latest","released","0.03","","Object-Pad-ClassAttr-Struct","declare an Object::Pad class to be struct-like"
"Lang-HL-5.001","2022-02-02T13:05:41","RAJ","cpan","released","5.001","","Lang-HL",""
"PPI-1.272","2022-02-02T16:15:07","OALDERS","latest","released","1.272","","PPI","Parse, Analyze and Manipulate Perl (without perl)"
"Workflow-1.58","2022-02-02T17:34:12","JONASBN","cpan","released","1.58","","Workflow","Simple, flexible system to implement workflows"
"Object-Pad-FieldAttr-Final-0.05","2022-02-02T17:41:38","PEVANS","latest","released","0.05","1","Object-Pad-FieldAttr-Final","declare Object::Pad fields readonly after construction"
"Object-Pad-FieldAttr-Isa-0.03","2022-02-02T17:41:49","PEVANS","latest","released","0.03","1","Object-Pad-FieldAttr-Isa","apply class type constraints to Object::Pad fields"
"Object-Pad-FieldAttr-LazyInit-0.05","2022-02-02T17:42:00","PEVANS","latest","released","0.05","1","Object-Pad-FieldAttr-LazyInit","lazily initialise Object::Pad fields at first read"
"Object-Pad-FieldAttr-Trigger-0.06","2022-02-02T17:42:11","PEVANS","latest","released","0.06","1","Object-Pad-FieldAttr-Trigger","invoke an instance method after a :writer accessor"
"name-0.0.0","2022-02-02T17:57:40","GRAF","cpan","released","v0.0.0","1","name",""
"App-Music-ChordPro-5.986","2022-02-02T20:29:16","JV","cpan","released","5.986","","App-Music-ChordPro","A lyrics and chords formatting program"
"Encode-BetaCode-0.10","2022-02-02T20:32:09","DGKONTOP","cpan","released","0.10","","Encode-BetaCode","Perl module for converting to and from Beta Code"
"Venus-0.03","2022-02-02T21:26:40","CPANERY","cpan","released","0.03","","Venus","OO Library for Perl 5"
"Test2-Harness-1.000101","2022-02-02T21:42:36","EXODIST","cpan","released","1.000101","","Test2-Harness","A new and improved test harness with better Test2 integration."
"kateb-01.00.29","2022-02-02T22:05:57","KIAVASH","latest","released","v01.00.29","","kateb","Install and update free Farsi fonts"
"App-FirefoxMultiAccountContainersUtils-0.012","2022-02-03T00:06:13","PERLANCAR","latest","released","0.012","","App-FirefoxMultiAccountContainersUtils","Utilities related to Firefox Multi-Account Containers add-on"
"App-ImageMagickUtils-0.010","2022-02-03T00:06:24","PERLANCAR","cpan","released","0.010","","App-ImageMagickUtils","Utilities related to ImageMagick"
"End-Eval-FirstArg-0.002","2022-02-03T00:06:35","PERLANCAR","latest","released","0.002","","End-Eval-FirstArg","Take code from first command-line argument, then eval it in END block"
"Alien-geos-af-1.009","2022-02-03T00:28:25","SLAFFAN","latest","released","1.009","","Alien-geos-af","Alien package for GEOS - Geometry Engine, Open Source"
"Workflow-1.59","2022-02-03T06:48:12","JONASBN","latest","released","1.59","","Workflow","Simple, flexible system to implement workflows"
"CGI-4.54","2022-02-03T07:52:34","LEEJO","latest","released","4.54","","CGI","Handle Common Gateway Interface requests and responses"
"Encode-BetaCode-0.11","2022-02-03T08:03:49","DGKONTOP","latest","released","0.11","","Encode-BetaCode","Perl module for converting to and from Beta Code"
"App-Greple-jq-0.05","2022-02-03T08:35:37","UTASHIRO","latest","released","0.05","","App-Greple-jq","greple module to search JSON data with jq"
"Die-To-Stdout-0.04","2022-02-03T11:32:26","JAHERO","cpan","released","0.04","","Die-To-Stdout","Make die() print the error to both STDOUT and SDERR, then die."
"OptArgs2-2.0.0_1","2022-02-03T11:35:14","MLAWREN","cpan","developer","v2.0.0_1","","OptArgs2","CLI argument and option processing"
"Archive-BagIt-0.092","2022-02-03T12:43:33","ART","latest","released","0.092","","Archive-BagIt","The main module to handle bags."
"Podman-20220203.0","2022-02-03T13:14:46","TSCHAEFER","cpan","released","20220203.0","","Podman","Library of bindings to use the RESTful API of Podman."
"Archive-BagIt-Plugin-SHA256-0.003","2022-02-03T13:53:16","ART","cpan","released","0.003","","Archive-BagIt-Plugin-SHA256","The role to load the sha256 plugin"
"CDS-0.24","2022-02-03T14:02:26","LOCHMATT","cpan","released","0.24","","CDS","Condensation Data System (condensation.io), support for folder and HTTP stores, command line interface"
"v0.1","2022-02-03T14:16:50","MJONDET","backpan","released","0.1","","v","Sample EDW script for querying through REST and get a CSV file"
"API-Eulerian-v0.1","2022-02-03T14:19:23","MJONDET","latest","released","v0.1","1","API-Eulerian","Sample EDW script for querying through REST and get a CSV file"
"Chemistry-File-MDLMol-0.24","2022-02-03T16:09:12","MERKYS","latest","released","0.24","","Chemistry-File-MDLMol","MDL molfile reader/writer"
"Test-MockFile-0.026","2022-02-03T19:41:13","TODDR","cpan","released","0.026","","Test-MockFile","Allows tests to validate code that can interact with files without touching the file system."
"AsposeSlidesCloud-SlidesApi-22.01","2022-02-03T20:24:48","ASPOSE","latest","released","22.01","","AsposeSlidesCloud-SlidesApi","Aspose.Slides Cloud SDK"
"Mac-Pasteboard-0.102","2022-02-03T22:26:27","WYANT","latest","released","0.102","","Mac-Pasteboard","Manipulate Mac OS X pasteboards"
"App-Easer-0.011-TRIAL","2022-02-03T22:59:33","POLETTIX","cpan","developer","0.011","","App-Easer","Simplify writing (hierarchical) CLI applications"
"Test2-Harness-1.000102","2022-02-03T23:35:05","EXODIST","cpan","released","1.000102","","Test2-Harness","A new and improved test harness with better Test2 integration."
"App-VitaminUtils-0.004","2022-02-04T00:05:09","PERLANCAR","latest","released","0.004","","App-VitaminUtils","Utilities related to vitamins"
"Dist-Zilla-Plugin-GenPericmdScript-0.424","2022-02-04T00:05:21","PERLANCAR","latest","released","0.424","","Dist-Zilla-Plugin-GenPericmdScript","Generate Perinci::CmdLine script"
"Perinci-Result-Format-Lite-0.284","2022-02-04T00:05:32","PERLANCAR","cpan","released","0.284","","Perinci-Result-Format-Lite","Format enveloped result"
"Dios-0.002012","2022-02-04T00:31:07","DCONWAY","latest","released","0.002012","","Dios","Declarative Inside-Out Syntax"
"Net-SAML2-0.53","2022-02-04T01:04:37","TIMLEGGE","latest","released","0.53","","Net-SAML2","SAML bindings and protocol implementation"
"PDL-NDBin-0.024","2022-02-04T07:07:43","ETJ","backpan","released","0.024","","PDL-NDBin","Multidimensional binning & histogramming"
"SPVM-0.9501","2022-02-04T07:35:08","KIMOTO","cpan","released","0.9501","","SPVM","Static Perl Virtual Machine. Fast Calculation, Fast Array Operation, and Easy C/C++ Binding."
"Data-Gimei-v0.0.5","2022-02-04T08:31:59","YOUPONG","latest","released","v0.0.5","","Data-Gimei","a Perl port of Ruby's gimei generates fake data in Japanese."
"Test-WWW-WebKit2-0.112","2022-02-04T11:25:10","PVH","cpan","released","0.112","","Test-WWW-WebKit2","Perl extension for using an embedding WebKit2 engine for tests"
"Data-Processor-1.0.8","2022-02-04T12:58:48","MBP","cpan","released","1.0.8","","Data-Processor","Transform Perl Data Structures, Validate Data against a Schema, Produce Data from a Schema, or produce documentation directly from information in the Schema."
"Data-Processor-1.0.9","2022-02-04T13:00:14","MBP","latest","released","1.0.9","","Data-Processor","Transform Perl Data Structures, Validate Data against a Schema, Produce Data from a Schema, or produce documentation directly from information in the Schema."
"Connector-1.44","2022-02-04T13:36:32","MRSCOTTY","latest","released","1.44","","Connector","a generic connection to a hierarchical-structured data set"
