release,date,author,status,maturity,version,first,distribution,abstract
Envy-2.41,1999-07-21T21:51:39,JPRIT,backpan,released,2.41,,Envy,"Load Envy Files"
Mac-Conversions-1.02,1999-07-22T01:25:50,SCHINDER,cpan,released,1.02,,Mac-Conversions,"A package for common MacOS file encoding/decoding tasks"
cartoons-1.1,1999-07-22T10:41:52,STBEY,backpan,released,1.1,,cartoons,
Msql-Mysql-modules-1.2202,1999-07-22T12:04:47,JWIED,backpan,released,1.2202,,Msql-Mysql-modules,"A bundle to install Perl drivers for mSQL or MySQL"
HTML-Validator-0.12,1999-07-22T14:24:55,SAIT,backpan,released,0.12,,HTML-Validator,"HTML validator"
Font-TTF-0.12,1999-07-22T16:16:26,MHOSKEN,backpan,released,0.12,,Font-TTF,"Truetype Collection class"
Device-SerialPort-0.04,1999-07-22T16:25:29,BBIRTH,backpan,released,0.04,1,Device-SerialPort,"Linux/POSIX emulation of Win32::SerialPort functions."
Text-Munge-Vowels-0.5.0,1999-07-23T00:05:11,RRWO,backpan,released,v0.5.0,1,Text-Munge-Vowels,"removes vowels from words phrases"
XML-Parser-2.25,1999-07-23T10:37:01,COOPERCL,cpan,released,2.25,,XML-Parser,"A perl module for parsing XML documents"
Games-WordGuess-0.11,1999-07-23T13:50:14,EDPRATOMO,backpan,released,0.11,1,Games-WordGuess,"a class for creating word-guessing game"
DBD-IB-0.01,1999-07-23T13:51:46,EDPRATOMO,backpan,released,0.01,1,DBD-IB,"InterBase driver for the Perl5 DataBase Interface"
psh-0.001,1999-07-23T14:53:37,GREGOR,backpan,released,0.001,1,psh,"Perl Shell"
Puppet-Body-1.016,1999-07-23T15:26:46,DDUMONT,backpan,released,1.016,,Puppet-Body,"Utility class to handle has-a relations and logs"
VcsTools-History-1.002,1999-07-23T15:37:20,DDUMONT,backpan,released,1.002,,VcsTools-History,"Perl class to manage a VCS history."
Puppet-VcsTools-History-1.002,1999-07-23T15:46:23,DDUMONT,backpan,released,1.002,1,Puppet-VcsTools-History,"VCS history viewer"
Tk-TreeGraph-1.014,1999-07-23T15:56:56,DDUMONT,backpan,released,1.014,,Tk-TreeGraph,"Tk widget to draw a tree in a Canvas"
Jcode-0.56,1999-07-23T17:00:13,DANKOGAI,backpan,released,0.56,,Jcode,"Japanese Charset Handler"
tkmult_1.0.0,1999-07-23T17:51:27,RLBJR,cpan,released,v1.0.0,1,tkmult,"A gui wrapper for tar that can be configured to work with a variety of other command line programs"
Event-0.51,1999-07-23T21:14:54,JPRIT,backpan,released,0.51,,Event,"Event loop processing"
XML-RSS-0.2,1999-07-25T08:53:05,EISEN,backpan,released,0.2,,XML-RSS,"creates and updates RSS files"
Object-Persistence-0.43,1999-07-25T17:03:44,VIPUL,cpan,released,0.43,,Object-Persistence,"Object Persistence with Data::Dumper."
Weather-UGC-1.0.5,1999-07-25T20:28:47,RRWO,backpan,released,v1.0.5,1,Weather-UGC,"routines for parsing WMO UGC lines"
Weather-PIL-1.0.5,1999-07-25T20:28:48,RRWO,backpan,released,v1.0.5,1,Weather-PIL,"routines for parsing WMO header"
MPEG-MP3Play-0.01,1999-07-25T20:28:49,JRED,backpan,released,0.01,1,MPEG-MP3Play,"Perl extension for playing back MPEG music"
XML-Parser-2.26,1999-07-25T23:17:45,COOPERCL,cpan,released,2.26,,XML-Parser,"A perl module for parsing XML documents"
DBIx-IB-0.01,1999-07-26T01:06:13,EDPRATOMO,backpan,released,0.01,1,DBIx-IB,"This is a thin DBI Emulation Layer for IBPerl"
xxx2lout-1.02,1999-07-26T08:27:40,SUMMER,backpan,released,1.02,,xxx2lout,"Module providing txt2lout, htmlentity2lout and pod2lout functions"
CPAN-Site-0.014,1999-07-26T08:56:17,ULPFR,cpan,released,0.014,,CPAN-Site,"CPAN.pm subclass for adding site local modules"
Puppet-Body-1.017,1999-07-26T10:59:24,DDUMONT,backpan,released,1.017,,Puppet-Body,"Utility class to handle has-a relations and logs"
SNMP-Monitor-0.1012,1999-07-26T12:43:52,JWIED,latest,released,0.1012,,SNMP-Monitor,"Create SNMP-Monitor reports"
tkmult_1.0.1,1999-07-26T15:34:06,RLBJR,cpan,released,v1.0.1,1,tkmult,"A gui wrapper for tar that can be configured to work with a variety of other command line programs"
Jcode-0.57,1999-07-26T16:23:49,DANKOGAI,backpan,released,0.57,,Jcode,"Japanese Charset Handler"
MHonArc2.4.1,1999-07-26T19:30:51,EHOOD,backpan,released,v2.4.1,,MHonArc,"Decode MIME messages"
ClearCase-Ct-1.17,1999-07-26T20:20:39,DSB,backpan,released,1.17,,ClearCase-Ct,"general-purpose wrapper for cleartool program"
dbgui_21,1999-07-27T00:21:44,MSCROGGIN,backpan,released,21,,dbgui,"a database server graphical interface."
perl5.005_58,1999-07-27T11:00:38,GSAR,backpan,developer,5.005_58,,perl,"Perl pragma to control optional warnings"
Jcode-0.58,1999-07-27T11:14:15,DANKOGAI,backpan,released,0.58,,Jcode,"Japanese Charset Handler"
HTML-Mason-0.6.1,1999-07-27T17:52:18,JSWARTZ,backpan,released,v0.6.1,,HTML-Mason,"A bundle to install the HTML::Mason package"
CIPP-2.0.9,1999-07-27T18:08:53,JRED,backpan,released,v2.0.9,,CIPP,"Powerful preprocessor for embedding Perl and SQL in HTML"
Apache-CIPP_Handler-0.0.9,1999-07-27T18:08:54,JRED,backpan,released,v0.0.9,1,Apache-CIPP_Handler,"Apache Request Module to handle CIPP embedded HTML Pages"
tkmult_1.0.2,1999-07-27T18:28:31,RLBJR,cpan,released,v1.0.2,,tkmult,
verify_cc-1.00,1999-07-27T21:26:31,PINYAN,backpan,released,1.00,1,verify_cc,"a Perl program to verify a credit card number"
File-chmod-0.31,1999-07-27T21:38:36,PINYAN,cpan,released,0.31,,File-chmod,"Implements symbolic and ls chmod modes"
Business-OnlinePayment-1.3,1999-07-28T01:09:36,JASONK,backpan,released,1.3,,Business-OnlinePayment,"Perl extension for online payment processing"
Business-OnlinePayment-AuthorizeNet-1.6,1999-07-28T01:09:37,JASONK,backpan,released,1.6,1,Business-OnlinePayment-AuthorizeNet,"AuthorizeNet backend for Business::OnlinePayment"
XML-Parser-2.26-bin-1-MacOS,1999-07-28T02:11:25,ASANDSTRM,backpan,released,2.26,,XML-Parser,"A perl module for parsing XML documents"
BSD-Itimer-0.8,1999-07-28T02:40:05,HAG,latest,released,0.8,1,BSD-Itimer,"Perl extension for accessing interval timers"
Unicode-String-2.03,1999-07-28T08:13:10,GAAS,backpan,released,2.03,,Unicode-String,"String of Unicode characters (UCS2/UTF16)"
Digest-MD5-2.08,1999-07-28T10:55:54,GAAS,backpan,released,2.08,,Digest-MD5,"Perl interface to the MD5 Algorithm"
RTF-Parser-1.07,1999-07-28T12:01:06,PVERD,cpan,released,1.07,,RTF-Parser,
Convert-IBM390-0.06,1999-07-28T12:49:19,GROMMEL,backpan,released,0.06,,Convert-IBM390,"functions for manipulating mainframe data"
Convert-IBM390p-0.06,1999-07-28T12:50:50,GROMMEL,backpan,released,0.06,,Convert-IBM390p,"functions for manipulating mainframe data"
Pquota-1,1999-07-28T20:36:32,DBONNER,cpan,released,1,1,Pquota,"a UNIX print quota module"
Weather-PIL-1.1.0,1999-07-28T21:14:12,RRWO,backpan,released,v1.1.0,,Weather-PIL,
Weather-UGC-1.1.0,1999-07-28T21:14:14,RRWO,backpan,released,v1.1.0,,Weather-UGC,"routines for parsing Universal Generic Code (UGC) lines"
Weather-WMO-1.1.0,1999-07-28T21:15:44,RRWO,backpan,released,v1.1.0,1,Weather-WMO,"routines for parsing WMO abbreviated header lines"
Weather-Product-NWS-1.0.0,1999-07-28T21:15:45,RRWO,backpan,released,v1.0.0,1,Weather-Product-NWS,
Weather-Product-1.1.0,1999-07-28T21:15:45,RRWO,backpan,released,v1.1.0,1,Weather-Product,
Tk800.015,1999-07-28T22:10:03,NI-S,backpan,released,800.015,,Tk,"Perl/Tk script to provide a graphical user interface for testing Perl/Tk commands and scripts."
Const-1.02,1999-07-29T07:17:07,SUMMER,backpan,released,1.02,,Const,"Perl module to provide constant scalars and hashes."
xxx2lout-1.10,1999-07-29T07:18:38,SUMMER,backpan,released,1.10,,xxx2lout,"Module providing txt2lout, htmlentity2lout and pod2lout functions"
File-MMagic-0.16,1999-07-29T08:21:35,KNOK,backpan,released,0.16,,File-MMagic,"Guess file type"
Apache-ASP-0.14,1999-07-29T10:58:20,CHAMAS,backpan,released,0.14,,Apache-ASP,"Active Server Pages for Apache with mod_perl"
SETI-Stats-1.03,1999-07-29T14:10:30,MHAMILTON,cpan,released,1.03,1,SETI-Stats,"gather local and remote SETI@home stats and manipulate them"
roads-v2.3,1999-07-29T14:54:20,MHAMILTON,backpan,released,v2.3,,roads,"Installing the ROADS software"
File-FDpasser-0.06,1999-07-29T15:13:56,ADDI,cpan,released,0.06,1,File-FDpasser,"Perl extension for blah blah blah"
VcsTools-File-1.001,1999-07-29T16:32:18,DDUMONT,backpan,released,1.001,1,VcsTools-File,"Perl class to manage a VCS file."
IO-Socket-SSL-0.73,1999-07-29T17:28:04,ASPA,backpan,released,0.73,,IO-Socket-SSL,"a SSL socket interface class"
podlators-0.02,1999-07-29T18:05:58,RRA,backpan,released,0.02,1,podlators,"Convert POD data to formatted ASCII text"
Audio-MikMod-0.5,1999-07-29T19:00:15,DANIEL,latest,released,0.5,1,Audio-MikMod,"Perl extension for libmikmod."
dbgui_21_1,1999-07-29T19:57:06,MSCROGGIN,backpan,released,21_1,,dbgui,"a database server graphical interface."
Win32API-Registry-0.17,1999-07-29T21:01:55,TYEMQ,backpan,released,0.17,,Win32API-Registry,"Low-level access to Win32 system API calls from WINREG.H"
Convert-UUlib-0.06,1999-07-29T21:35:05,MLEHMANN,backpan,released,0.06,,Convert-UUlib,"Perl interface to the uulib library (a.k.a. uudeview/uuenview)."
String-StringLib-1.00,1999-07-30T06:07:33,BPOWERS,backpan,released,1.00,1,String-StringLib,"Perl extension for fast, commonly used, string operations"
String-StringLib-1.01,1999-07-30T06:56:01,BPOWERS,backpan,released,1.01,,String-StringLib,"Perl extension for fast, commonly used, string operations"
Net_SSLeay.pm-1.04,1999-07-30T07:14:06,SAMPO,backpan,released,1.04,,Net_SSLeay,"Perl extension for using OpenSSL"
Const-1.03,1999-07-30T07:42:47,SUMMER,backpan,released,1.03,,Const,"Perl module to provide constant scalars and hashes."
NameCase-1.06,1999-07-30T07:42:48,SUMMER,backpan,released,1.06,,NameCase,"Perl module to fix the case of people's names."
Logic3-1.04,1999-07-30T07:42:48,SUMMER,backpan,released,1.04,,Logic3,"Perl module providing 3-value logic versions of ""and"", ""or"", ""xor"" and ""not""."
xxx2lout-1.11,1999-07-30T07:44:19,SUMMER,backpan,released,1.11,,xxx2lout,"Module providing txt2lout, htmlentity2lout and pod2lout functions"
FCGI-0.46,1999-07-30T08:26:31,SKIMO,backpan,released,0.46,,FCGI,"Fast CGI module"
XML-DT-0.11,1999-07-30T13:04:11,JJOAO,backpan,released,0.11,1,XML-DT,"a package for down translation of XML to strings"
Gimp-1.1,1999-07-30T20:52:58,MLEHMANN,backpan,released,1.1,,Gimp,"Perl extension for writing Gimp Extensions/Plug-ins/Load & Save-Handlers"
Net_SSLeay.pm-1.05,1999-07-31T07:01:48,SAMPO,backpan,released,1.05,,Net_SSLeay,"Perl extension for using OpenSSL"
Geanfammer_V1.7,1999-07-31T13:10:18,JONG,backpan,released,v1.7,,Geanfammer,
DBD-IB-0.02,1999-07-31T16:11:13,EDPRATOMO,backpan,released,0.02,,DBD-IB,"DBI driver for InterBase RDBMS server"
DB_File-1.68,1999-07-31T19:43:49,PMQS,cpan,released,1.68,,DB_File,"Perl5 access to Berkeley DB version 1.x"
Bundle-Weather-1.0.0,1999-07-31T20:03:26,RRWO,backpan,released,v1.0.0,1,Bundle-Weather,"a collection of modules for processing weather products"
Weather-Product-NWS-1.0.1,1999-07-31T20:03:27,RRWO,backpan,released,v1.0.1,1,Weather-Product-NWS,
Weather-WMO-1.1.2,1999-07-31T20:04:58,RRWO,backpan,released,v1.1.2,,Weather-WMO,"routines for parsing WMO abbreviated header lines"
Weather-UGC-1.1.1,1999-07-31T20:04:59,RRWO,backpan,released,v1.1.1,,Weather-UGC,"routines for parsing Universal Generic Code (UGC) lines"
FCGI-0.47,1999-07-31T21:58:01,SKIMO,backpan,released,0.47,,FCGI,"Fast CGI module"
Apache-AuthenRadius-0.3,1999-07-31T22:17:37,DANIEL,cpan,released,0.3,,Apache-AuthenRadius,"Authentication via a Radius server"
checkbot-1.56,1999-08-01T06:13:49,JJDG,backpan,released,1.56,,checkbot,"WWW Link Verifier"
Crypt-3DES-0.17,1999-08-01T20:52:55,VIPUL,backpan,released,0.17,1,Crypt-3DES,"Triple DES encyption."
Crypt-TripleDES-0.20,1999-08-01T22:55:05,VIPUL,backpan,released,0.20,1,Crypt-TripleDES,"Triple DES encyption."
eicndhcpd_v111,1999-08-02T00:21:00,NREICHEN,cpan,released,v111,,eicndhcpd,
eicndhcpd_v111_src,1999-08-02T00:21:01,NREICHEN,latest,released,0,1,eicndhcpd_v111_src,
Crypt-GOST-0.41,1999-08-02T02:14:03,VIPUL,cpan,released,0.41,1,Crypt-GOST,"GOST encryption algorithm."
Closures-1.2,1999-08-02T06:15:10,ABIGAIL,backpan,released,1.2,1,Closures,"Object Oriented Programming using Closures."
WebFetch-0.08,1999-08-02T06:31:45,IKLUFT,backpan,released,0.08,,WebFetch,"Perl module to download and save information from the Web"
Weather-Product-1.2.0,1999-08-02T07:15:27,RRWO,backpan,released,v1.2.0,,Weather-Product,"routines for parsing WMO-style weather products"
perl5.005_59,1999-08-02T08:52:25,GSAR,backpan,developer,5.005_59,,perl,"Perl pragma to control optional warnings"
Net-Whois-1.0,1999-08-02T12:41:15,DHUDES,cpan,released,1.0,,Net-Whois,"Get and parse ""whois"" domain data from InterNIC"
Netscape-History-3.00,1999-08-02T14:26:51,NEILB,backpan,released,3.00,,Netscape-History,"object class for accessing Netscape history database"
XML-DOM-1.24,1999-08-02T15:56:30,ENNO,backpan,released,1.24,,XML-DOM,"A perl module for building DOM Level 1 compliant document structures"
Orac-1.1.8,1999-08-02T18:01:59,ANDYDUNC,cpan,released,v1.1.8,,Orac,"the Informix module to the Orac tool"
Device-SerialPort-0.05,1999-08-02T20:08:40,BBIRTH,backpan,released,0.05,,Device-SerialPort,"Linux/POSIX emulation of Win32::SerialPort functions."
Devel-SmallProf-0.7,1999-08-02T21:06:01,ASHTED,cpan,released,0.7,,Devel-SmallProf,"per-line Perl profiler"
perl5.005_60,1999-08-02T21:13:44,GSAR,backpan,developer,5.005_60,,perl,"Perl pragma to control optional warnings"
URI-1.04,1999-08-02T22:57:46,GAAS,backpan,released,1.04,,URI,"Uniform Resource Identifiers (absolute and relative)"
XML-XQL-0.61,1999-08-02T23:08:23,ENNO,backpan,released,0.61,,XML-XQL,"A perl module for querying XML tree structures with XQL"
DBIx-TextIndex-0.01,1999-08-03T01:25:31,DKOCH,backpan,released,0.01,1,DBIx-TextIndex,"Perl extension for full-text searching in SQL databases"
File-FDpasser-0.08,1999-08-03T03:57:58,ADDI,cpan,released,0.08,1,File-FDpasser,"Perl extension for blah blah blah"
Orac-1.1.9,1999-08-03T09:58:36,ANDYDUNC,cpan,released,v1.1.9,,Orac,"the Informix module to the Orac tool"
wing-0.9,1999-08-03T10:17:00,MICB,latest,released,0.9,,wing,
MPEG-MP3Play-0.02,1999-08-03T20:47:27,JRED,backpan,released,0.02,,MPEG-MP3Play,"Perl extension for playing back MPEG music"
DB_File-1.69,1999-08-03T21:58:18,PMQS,cpan,released,1.69,,DB_File,"Perl5 access to Berkeley DB version 1.x"
CGI-WeT-0.70,1999-08-04T02:38:54,JSMITH,backpan,released,0.70,,CGI-WeT,"Suite of modules to themeify a website"
Astro-SLA-0.91,1999-08-04T03:28:40,TJENNESS,backpan,released,0.91,,Astro-SLA,"perl interface to SLAlib positional astronomy library"
Term-ReadLine-Perl-0.9907,1999-08-04T04:21:00,ILYAZ,cpan,released,0.9907,,Term-ReadLine-Perl,
Getopt-Long-2.20,1999-08-04T08:36:13,JV,backpan,released,2.20,1,Getopt-Long,"extended processing of command line options"
SETI-Stats-1.04,1999-08-04T10:57:56,MHAMILTON,cpan,released,1.04,,SETI-Stats,"gather local and remote SETI@home stats and manipulate them"
GIFgraph_Map-1.01,1999-08-04T15:12:51,RA,cpan,released,1.01,,GIFgraph_Map,"generates HTML map text."
Envy-2.42,1999-08-04T17:29:59,JPRIT,backpan,released,2.42,,Envy,"A comprehensive multi-dimensional environment manager"
DB_File-1.70,1999-08-04T21:56:48,PMQS,cpan,released,1.70,,DB_File,"Perl5 access to Berkeley DB version 1.x"
Data-Dump-0.03,1999-08-04T23:12:10,GAAS,backpan,released,0.03,,Data-Dump,"Pretty printing of data structures"
DBIx-CGI-0.02,1999-08-05T00:04:57,HORNBURG,backpan,released,0.02,1,DBIx-CGI,"Easy to Use DBI interface for CGI scripts"
GTop-0.01,1999-08-05T07:00:08,DOUGM,backpan,released,0.01,1,GTop,"Perl interface to libgtop"
GTop-0.02,1999-08-05T11:15:17,DOUGM,backpan,released,0.02,,GTop,"Perl interface to libgtop"
Puppet-VcsTools-File-1.001,1999-08-05T11:44:03,DDUMONT,backpan,released,1.001,1,Puppet-VcsTools-File,"RCS file manager"
Mac-Conversions-1.03,1999-08-05T14:03:20,SCHINDER,cpan,released,1.03,,Mac-Conversions,"A package for common MacOS file encoding/decoding tasks"
Convert-Ethiopic-0.09,1999-08-05T14:53:13,DYACOB,backpan,released,0.09,,Convert-Ethiopic,"Perl extension for the Ethiopic information processing library."
Zobel-0.08,1999-08-05T15:10:27,DYACOB,backpan,released,0.08,,Zobel,"Specialized Front End to the LiveGe'ez Package."
MPEG-MP3Play-0.03,1999-08-05T18:50:31,JRED,backpan,released,0.03,,MPEG-MP3Play,"Perl extension for playing back MPEG music"
MemHandle-0.06,1999-08-05T19:01:04,SCR,backpan,released,0.06,,MemHandle,"supply memory-based FILEHANDLE methods"
DBIx-TextIndex-0.02,1999-08-05T19:16:09,DKOCH,backpan,released,0.02,,DBIx-TextIndex,"Perl extension for full-text searching in SQL databases"
Tie-Multidim-0.01,1999-08-05T19:26:42,JDPORTER,cpan,released,0.01,1,Tie-Multidim,"""tie""-like multidimensional data structures"
Tie-Multidim-0.02,1999-08-05T19:34:14,JDPORTER,cpan,released,0.02,,Tie-Multidim,"""tie""-like multidimensional data structures"
DBDSolid-0.12a,1999-08-05T21:42:25,JSLAGEL,backpan,released,0.12,1,DBDSolid,"DBD driver to access Solid database"
Digest-MD5-2.09,1999-08-05T23:29:15,GAAS,backpan,released,2.09,,Digest-MD5,"Perl interface to the MD5 Algorithm"
SMTP-Server-1.0,1999-08-06T03:34:57,MACGYVER,cpan,released,1.0,1,SMTP-Server,"A native Perl SMTP Server implementation for Perl."
perlpalmdoc-doc-500503-1,1999-08-06T03:38:21,RSPIER,cpan,released,1,1,perlpalmdoc-doc-500503,
perlpalmdoc-teal-500503-1,1999-08-06T08:04:19,RSPIER,cpan,released,1,1,perlpalmdoc-teal-500503,
Template-Toolkit-0.22,1999-08-06T11:54:56,ABW,backpan,released,0.22,1,Template-Toolkit,"processes template documents using the Perl Template Toolkit."
pixmaped-1.36,1999-08-06T12:58:23,SUMMER,backpan,released,1.36,,pixmaped,"Perl/Tk module for message and button dialogue boxes."
Text-NameCase-1.06,1999-08-06T12:58:24,SUMMER,backpan,released,1.06,1,Text-NameCase,"Perl module to fix the case of people's names."
Tk-ColourChooser-1.13,1999-08-06T12:59:55,SUMMER,backpan,released,1.13,1,Tk-ColourChooser,"Perl/Tk module providing a Colour selection dialogue box."
Tk-MesgBox-1.06,1999-08-06T12:59:56,SUMMER,backpan,released,1.06,1,Tk-MesgBox,"Perl/Tk module for message and button dialogue boxes."
Orac-1.1.10,1999-08-06T15:23:08,ANDYDUNC,cpan,released,v1.1.10,,Orac,"the Informix module to the Orac tool"
SETI-Stats-1.05,1999-08-06T16:06:51,MHAMILTON,cpan,released,1.05,,SETI-Stats,"gather local and remote SETI@home stats and manipulate them"
Crypt-TripleDES-0.22,1999-08-06T19:42:24,VIPUL,cpan,released,0.22,,Crypt-TripleDES,"Triple DES encyption."
Tie-Multidim-0.03,1999-08-06T20:32:12,JDPORTER,cpan,released,0.03,,Tie-Multidim,"""tie""-like multidimensional data structures"
File-Sync-0.07,1999-08-06T23:31:35,CEVANS,backpan,released,0.07,,File-Sync,"Perl access to fsync() and sync() function calls"
MPEG-MP3Play-0.04,1999-08-07T12:30:57,JRED,backpan,released,0.04,,MPEG-MP3Play,"Perl extension for playing back MPEG music"
Lingua-ID-Nums2Words-0.01,1999-08-07T13:46:20,SHARYANTO,backpan,released,0.01,1,Lingua-ID-Nums2Words,"convert number to Indonesian verbage."
Lingua-ID-Words2Nums-0.01,1999-08-07T13:47:51,SHARYANTO,backpan,released,0.01,1,Lingua-ID-Words2Nums,"convert Indonesian verbage to number."
Apache-HeavyCGI-0.0113,1999-08-08T00:49:06,ANDK,backpan,released,0.0113,1,Apache-HeavyCGI,"Framework to run complex CGI tasks on an Apache server"
Env-Array-1.000,1999-08-08T03:31:48,GREGOR,backpan,released,1.000,1,Env-Array,"perl module that imports environment variables as arrays"
Thesaurus-0.01,1999-08-08T04:35:10,PGRIMES,backpan,released,0.01,1,Thesaurus,"David Rolsky (grimes@waste.org)"
Apache-Archive-0.1,1999-08-08T17:52:12,JPETERSON,latest,released,0.1,1,Apache-Archive,"Expose archive files through the Apache web server."
Sample-1.3,1999-08-09T08:12:24,ABIGAIL,backpan,released,1.3,,Sample,"Draw samples from a set"
SNMP-MIB-Compiler-0.05,1999-08-09T10:06:00,FTASSIN,cpan,released,0.05,,SNMP-MIB-Compiler,"A bundle to install all SNMP::MIB::Compiler related modules"
CGI.pm-2.54,1999-08-09T14:18:33,LDS,backpan,released,2.54,,CGI,"Simple Common Gateway Interface Class"
MPEG-MP3Play-0.05,1999-08-09T14:44:11,JRED,backpan,released,0.05,,MPEG-MP3Play,"Perl extension for playing back MPEG music"
Tie-SentientHash-0.53,1999-08-09T17:20:51,ANDREWF,backpan,released,0.53,1,Tie-SentientHash,"Perl module implementing intelligent objects"
NIS-DBM-0.01,1999-08-09T18:12:05,JSMITH,backpan,released,0.01,1,NIS-DBM,"Perl module implementing a NIS daemon."
Text-Trie-0.21,1999-08-10T02:02:00,ILYAZ,latest,released,0.21,,Text-Trie,
Proc-ProcessTable-0.16,1999-08-10T03:45:58,DURIST,backpan,released,0.16,,Proc-ProcessTable,"Perl extension to access the unix process table"
CodeBase-0.86,1999-08-10T09:50:56,ANDREWF,latest,released,0.86,1,CodeBase,"Perl module for accessing dBASE files"
