# query_id	rel_n	lca_lineage
NZ_HG326226.1|read3603	2	cellular organisms; Bacteria; Terrabacteria group; Firmicutes
NZ_HG326226.1|read3604	2	cellular organisms; Bacteria; Terrabacteria group; Firmicutes; Clostridia; Clostridiales; Clostridiaceae
NZ_HG326226.1|read3605	2	cellular organisms; Bacteria; Terrabacteria group; Firmicutes; Clostridia; Clostridiales; Peptostreptococcaceae; Peptoclostridium
NZ_HG326226.1|read3606	2	cellular organisms; Bacteria; Terrabacteria group; Firmicutes
NZ_HG326226.1|read3607	2	cellular organisms; Bacteria; Terrabacteria group; Firmicutes; Clostridia; Clostridiales; Clostridiaceae; Clostridium
NZ_HG326226.1|read3608	2	cellular organisms; Bacteria; Terrabacteria group; Firmicutes; Tissierellia; Tissierellales
NZ_HG326226.1|read3609	2	cellular organisms; Bacteria; Terrabacteria group; Firmicutes; Negativicutes; Selenomonadales; Selenomonadaceae
NZ_HG326226.1|read3610	2	cellular organisms; Bacteria; Terrabacteria group; Firmicutes; Clostridia; Clostridiales; Hungateiclostridiaceae; Ruminiclostridium; Ruminiclostridium papyrosolvens
NZ_HG326226.1|read3611	2	cellular organisms; Bacteria; Terrabacteria group; Firmicutes
NZ_HG326226.1|read3612	2	cellular organisms; Bacteria; Terrabacteria group; Firmicutes; Clostridia; Clostridiales; Clostridiaceae
NZ_HG326226.1|read3613	2	cellular organisms; Bacteria; Terrabacteria group; Firmicutes
NZ_HG326226.1|read3614	2	cellular organisms; Bacteria; Terrabacteria group; Firmicutes; Tissierellia; Tissierellales
NZ_HG326226.1|read3624	2	cellular organisms; Bacteria; Terrabacteria group; Firmicutes
NZ_HG326226.1|read3625	2	cellular organisms; Bacteria; Fusobacteria; Fusobacteriia; Fusobacteriales; Fusobacteriaceae; Fusobacterium; Fusobacterium nucleatum
NZ_HG326226.1|read3626	2	cellular organisms; Bacteria
NZ_HG326226.1|read3628	2	cellular organisms; Bacteria; Terrabacteria group; Firmicutes; Clostridia; Clostridiales; Clostridiaceae; Clostridium; Clostridium botulinum
NZ_HG326226.1|read3629	2	cellular organisms; Bacteria; Terrabacteria group; Firmicutes; Clostridia; Clostridiales; Clostridiaceae; Clostridium; Clostridium butyricum
NZ_HG326226.1|read3630	2	cellular organisms; Bacteria; Terrabacteria group; Firmicutes; Clostridia; Clostridiales
NZ_HG326226.1|read3633	2	cellular organisms; Bacteria; Terrabacteria group; Firmicutes; Tissierellia; Tissierellales; Peptoniphilaceae; Anaerococcus; Anaerococcus prevotii
NZ_HG326226.1|read3634	2	cellular organisms; Bacteria; Terrabacteria group; Firmicutes; Tissierellia; Tissierellales; Peptoniphilaceae; Finegoldia; Finegoldia magna
NZ_HG326226.1|read3640	2	cellular organisms; Bacteria; Terrabacteria group; Firmicutes
NZ_HG326226.1|read3653	2	cellular organisms; Bacteria; Terrabacteria group; Firmicutes; Clostridia; Clostridiales; Clostridiaceae; Clostridium
NZ_HG326226.1|read3654	2	cellular organisms; Bacteria
NZ_HG326226.1|read3659	2	cellular organisms; Bacteria; Terrabacteria group; Firmicutes; Tissierellia; Tissierellales; Peptoniphilaceae; Peptoniphilus; unclassified Peptoniphilus
NZ_HG326226.1|read3661	2	cellular organisms; Bacteria; Terrabacteria group; Firmicutes; Tissierellia; Tissierellales
NZ_HG326226.1|read3662	2	cellular organisms; Bacteria; Terrabacteria group; Firmicutes; Tissierellia; Tissierellales; Peptoniphilaceae; Peptoniphilus
NZ_HG326226.1|read3664	2	cellular organisms; Bacteria; Terrabacteria group; Firmicutes; Tissierellia; Tissierellales
NZ_HG326226.1|read3665	2	cellular organisms; Bacteria; Terrabacteria group; Firmicutes; Tissierellia; Tissierellales; Peptoniphilaceae; Peptoniphilus; unclassified Peptoniphilus
NZ_HG326226.1|read3668	2	cellular organisms; Bacteria; Terrabacteria group; Firmicutes
NZ_HG326226.1|read3669	2	cellular organisms; Bacteria; Terrabacteria group; Firmicutes
NZ_HG326226.1|read3670	2	cellular organisms; Bacteria; Terrabacteria group; Firmicutes
NZ_HG326226.1|read3671	2	cellular organisms; Bacteria; Terrabacteria group; Firmicutes
NZ_HG326226.1|read3672	2	cellular organisms; Bacteria; Terrabacteria group; Firmicutes
NZ_HG326226.1|read3676	2	cellular organisms; Bacteria; Terrabacteria group; Firmicutes
NZ_HG326226.1|read3677	2	cellular organisms; Bacteria; Terrabacteria group; Firmicutes; Tissierellia; Tissierellales; Peptoniphilaceae; Finegoldia; Finegoldia magna
NZ_HG326226.1|read3678	2	cellular organisms; Bacteria; Terrabacteria group; Firmicutes; Tissierellia; Tissierellales; Peptoniphilaceae; Finegoldia; Finegoldia magna
NZ_HG326226.1|read3679	2	cellular organisms; Bacteria; Terrabacteria group; Firmicutes; Clostridia; Clostridiales; Clostridiaceae; Clostridium
NZ_HG326226.1|read3680	2	cellular organisms; Bacteria; Terrabacteria group; Firmicutes; Clostridia; Clostridiales; Clostridiaceae; Clostridium; Clostridium butyricum
NZ_HG326226.1|read3684	2	cellular organisms; Bacteria; Terrabacteria group; Firmicutes; Clostridia; Clostridiales; Lachnospiraceae; Lachnoanaerobaculum; unclassified Lachnoanaerobaculum
NZ_HG326226.1|read3685	2	cellular organisms; Bacteria; Terrabacteria group; Firmicutes; Bacilli; Lactobacillales; Streptococcaceae; Streptococcus; Streptococcus sanguinis
NZ_HG326226.1|read3686	2	cellular organisms; Bacteria; Terrabacteria group; Firmicutes; Clostridia; Clostridiales
NZ_HG326226.1|read3705	2	cellular organisms; Bacteria; Terrabacteria group; Firmicutes
NZ_HG326226.1|read3706	2	cellular organisms; Bacteria; Terrabacteria group; Firmicutes
NZ_HG326226.1|read3707	2	cellular organisms; Bacteria; Terrabacteria group; Firmicutes; Clostridia; Clostridiales; Lachnospiraceae; Blautia; [Ruminococcus] gnavus
NZ_HG326226.1|read3708	2	cellular organisms; Bacteria; Terrabacteria group; Firmicutes; Tissierellia; Tissierellales
NZ_HG326226.1|read3709	2	cellular organisms; Bacteria; Terrabacteria group; Firmicutes; Tissierellia; Tissierellales; Peptoniphilaceae; Peptoniphilus
NZ_HG326226.1|read3710	2	cellular organisms; Bacteria; Terrabacteria group; Firmicutes; Tissierellia; Tissierellales; Peptoniphilaceae; Peptoniphilus; unclassified Peptoniphilus
NZ_HG326226.1|read3711	2	cellular organisms; Bacteria; Terrabacteria group; Firmicutes; Tissierellia; Tissierellales; Peptoniphilaceae; Peptoniphilus
NZ_HG326226.1|read3713	2	cellular organisms; Bacteria; Terrabacteria group
NZ_HG326226.1|read3714	2	cellular organisms; Bacteria; Terrabacteria group; Firmicutes; Tissierellia; Tissierellales; Peptoniphilaceae; Peptoniphilus
NZ_HG326226.1|read3715	2	cellular organisms; Bacteria; Terrabacteria group; Firmicutes; Clostridia
NZ_HG326226.1|read3716	2	cellular organisms; Bacteria; Terrabacteria group; Firmicutes; Clostridia; Clostridiales
NZ_HG326226.1|read3717	2	cellular organisms; Bacteria; Terrabacteria group; Firmicutes; Clostridia; Clostridiales; Clostridiaceae
NZ_HG326226.1|read3720	2	cellular organisms; Bacteria; Terrabacteria group; Firmicutes; Tissierellia; Tissierellales; Peptoniphilaceae; Peptoniphilus
NZ_HG326226.1|read3721	2	cellular organisms; Bacteria; Terrabacteria group; Firmicutes; Tissierellia; Tissierellales; Peptoniphilaceae; Parvimonas
NZ_HG326226.1|read3723	2	cellular organisms; Bacteria; Terrabacteria group; Firmicutes; Clostridia; Clostridiales
NZ_HG326226.1|read3726	2	cellular organisms; Bacteria; Terrabacteria group; Cyanobacteria/Melainabacteria group; Cyanobacteria; Nostocales
NZ_HG326226.1|read3727	2	cellular organisms; Bacteria; Terrabacteria group; Firmicutes; Clostridia; Clostridiales
NZ_HG326226.1|read3729	2	cellular organisms; Bacteria
NZ_HG326226.1|read3733	2	cellular organisms; Bacteria; Terrabacteria group; Firmicutes; Clostridia; Clostridiales; Peptostreptococcaceae
NZ_HG326226.1|read3734	2	cellular organisms; Bacteria; Terrabacteria group; Firmicutes; Clostridia; Clostridiales
NZ_HG326226.1|read3738	2	cellular organisms; Bacteria; Terrabacteria group; Firmicutes; Clostridia; Thermoanaerobacterales; Thermoanaerobacterales Family III. Incertae Sedis; Thermoanaerobacterium
NZ_HG326226.1|read3742	2	cellular organisms
NZ_HG326226.1|read3743	2	cellular organisms; Bacteria; Fusobacteria; Fusobacteriia; Fusobacteriales; Fusobacteriaceae; Fusobacterium; Fusobacterium necrophorum
NZ_HG326226.1|read3749	2	cellular organisms; Bacteria; Terrabacteria group; Firmicutes; Negativicutes; Selenomonadales; Selenomonadaceae
NZ_HG326226.1|read3750	2	cellular organisms
NZ_HG326226.1|read3751	2	cellular organisms; Bacteria
NZ_HG326226.1|read3752	2	cellular organisms; Bacteria; Terrabacteria group; Firmicutes; Clostridia; Clostridiales
NZ_HG326226.1|read3754	2	cellular organisms; Bacteria; Terrabacteria group; Firmicutes; Tissierellia; Tissierellales; Peptoniphilaceae; Finegoldia; Finegoldia magna
NZ_HG326226.1|read3763	2	cellular organisms; Bacteria; Terrabacteria group; Firmicutes; Clostridia; Clostridiales
NZ_HG326226.1|read3764	2	cellular organisms; Bacteria; Terrabacteria group; Firmicutes
NZ_HG326226.1|read3765	2	cellular organisms; Bacteria; Terrabacteria group
NZ_HG326226.1|read3769	2	cellular organisms; Bacteria; Terrabacteria group; Firmicutes; Tissierellia; Tissierellales; Peptoniphilaceae; Peptoniphilus; unclassified Peptoniphilus
NZ_HG326226.1|read3773	2	cellular organisms; Bacteria; FCB group; Bacteroidetes/Chlorobi group; Bacteroidetes
NZ_HG326226.1|read3774	2	cellular organisms; Bacteria; Terrabacteria group; Firmicutes
NZ_HG326226.1|read3775	2	cellular organisms; Bacteria; Terrabacteria group; Firmicutes; Clostridia
NZ_HG326226.1|read3776	2	cellular organisms; Bacteria; Thermotogae; Thermotogae; Petrotogales; Petrotogaceae; Marinitoga
NZ_HG326226.1|read3777	2	cellular organisms; Bacteria
NZ_HG326226.1|read3778	2	cellular organisms; Bacteria
NZ_HG326226.1|read3799	2	cellular organisms; Bacteria; Terrabacteria group; Firmicutes
NZ_HG326226.1|read3806	2	cellular organisms; Bacteria; Terrabacteria group; Firmicutes
NZ_HG326226.1|read3807	2	cellular organisms; Bacteria; Terrabacteria group; Firmicutes
NZ_HG326226.1|read3810	2	cellular organisms; Bacteria; Terrabacteria group; Firmicutes
NZ_HG326226.1|read3811	2	cellular organisms; Bacteria; Terrabacteria group; Firmicutes; Tissierellia; Tissierellales; Peptoniphilaceae; Parvimonas; Parvimonas micra
NZ_HG326226.1|read3812	2	cellular organisms; Bacteria; Terrabacteria group; Firmicutes
NZ_HG326226.1|read3813	2	cellular organisms; Bacteria; Terrabacteria group; Firmicutes; Bacilli; Lactobacillales; Aerococcaceae; Facklamia
NZ_HG326226.1|read3814	2	cellular organisms; Bacteria; Terrabacteria group; Firmicutes; Bacilli; Lactobacillales; Aerococcaceae; Facklamia
NZ_HG326226.1|read3815	2	cellular organisms; Bacteria; Terrabacteria group; Firmicutes; Tissierellia; Tissierellales; Peptoniphilaceae; Peptoniphilus
NZ_HG326226.1|read3816	2	cellular organisms; Bacteria; Terrabacteria group; Firmicutes; Tissierellia; Tissierellales; Peptoniphilaceae; Peptoniphilus
NZ_HG326226.1|read3817	2	cellular organisms; Bacteria; Terrabacteria group; Firmicutes; Tissierellia; Tissierellales; Peptoniphilaceae; Anaerococcus; Anaerococcus lactolyticus
NZ_HG326226.1|read3818	2	cellular organisms; Bacteria; Terrabacteria group; Firmicutes; Tissierellia; Tissierellales; Peptoniphilaceae; Anaerococcus; Anaerococcus lactolyticus
NZ_HG326226.1|read3820	2	cellular organisms; Bacteria; Terrabacteria group; Firmicutes
NZ_HG326226.1|read3821	2	cellular organisms; Bacteria; Terrabacteria group; Firmicutes; Clostridia; Clostridiales; Lachnospiraceae
NZ_HG326226.1|read3822	2	cellular organisms; Bacteria
NZ_HG326226.1|read3826	2	cellular organisms; Bacteria; Terrabacteria group; Firmicutes; Tissierellia; Tissierellales; Peptoniphilaceae; Finegoldia; Finegoldia magna
NZ_HG326226.1|read3833	2	cellular organisms; Bacteria; Terrabacteria group; Firmicutes; Tissierellia; Tissierellales; Peptoniphilaceae; Peptoniphilus
NZ_HG326226.1|read3834	2	cellular organisms; Bacteria; Terrabacteria group; Firmicutes; Tissierellia; Tissierellales; Peptoniphilaceae; Peptoniphilus; unclassified Peptoniphilus
NZ_HG326226.1|read3836	2	cellular organisms; Bacteria; Terrabacteria group; Firmicutes; Tissierellia; Tissierellales; Peptoniphilaceae; Peptoniphilus
NZ_HG326226.1|read3837	2	cellular organisms; Bacteria; Terrabacteria group; Firmicutes; Tissierellia; Tissierellales
NZ_HG326226.1|read3838	2	cellular organisms; Bacteria; Terrabacteria group; Firmicutes; Tissierellia; Tissierellales; Peptoniphilaceae; Peptoniphilus
NZ_HG326226.1|read3839	2	cellular organisms; Bacteria; Terrabacteria group; Firmicutes; Tissierellia; Tissierellales
NZ_HG326226.1|read3840	2	cellular organisms; Bacteria; Terrabacteria group; Firmicutes
NZ_HG326226.1|read3841	2	cellular organisms; Bacteria; Terrabacteria group; Firmicutes; Tissierellia; Tissierellales
NZ_HG326226.1|read3842	2	cellular organisms; Bacteria; Proteobacteria; Betaproteobacteria; Burkholderiales; Burkholderiaceae
NZ_HG326226.1|read3843	2	cellular organisms; Bacteria; Terrabacteria group; Firmicutes
NZ_HG326226.1|read3848	2	cellular organisms; Bacteria
NZ_HG326226.1|read3850	2	cellular organisms; Bacteria
NZ_HG326226.1|read3851	2	cellular organisms; Bacteria; Terrabacteria group; Firmicutes; Clostridia; Clostridiales; Clostridiaceae; Clostridium
NZ_HG326226.1|read3852	2	cellular organisms; Bacteria; Terrabacteria group; Firmicutes; Clostridia; Clostridiales; Lachnospiraceae
NZ_HG326226.1|read3854	2	cellular organisms; Bacteria; Terrabacteria group; Firmicutes; Tissierellia; Tissierellales; Peptoniphilaceae; Peptoniphilus
NZ_HG326226.1|read3856	2	cellular organisms; Bacteria; Terrabacteria group; Firmicutes; Tissierellia; unclassified Tissierellia; unclassified Tissierellia (miscellaneous)
NZ_HG326226.1|read3858	2	cellular organisms; Bacteria; Terrabacteria group; Firmicutes; Tissierellia
NZ_HG326226.1|read3860	2	cellular organisms; Bacteria; Terrabacteria group; Firmicutes
NZ_HG326226.1|read3905	2	cellular organisms; Bacteria; Terrabacteria group; Firmicutes; Clostridia; Clostridiales
NZ_HG326226.1|read3908	2	cellular organisms; Bacteria; Terrabacteria group
NZ_HG326226.1|read3909	2	cellular organisms; Bacteria; Terrabacteria group; Firmicutes; Tissierellia; Tissierellales; Peptoniphilaceae; Finegoldia; Finegoldia magna
NZ_HG326226.1|read3910	2	cellular organisms; Bacteria; Terrabacteria group; Firmicutes
NZ_HG326226.1|read3911	2	cellular organisms; Bacteria; Terrabacteria group; Firmicutes; Clostridia; Clostridiales
NZ_HG326226.1|read3912	2	cellular organisms; Bacteria
NZ_HG326226.1|read3913	2	cellular organisms; Bacteria; Terrabacteria group; Firmicutes; Tissierellia
NZ_HG326226.1|read3915	2	cellular organisms; Bacteria; Terrabacteria group; Firmicutes; Tissierellia
NZ_HG326226.1|read3916	2	cellular organisms; Bacteria; Terrabacteria group; Firmicutes; Tissierellia
NZ_HG326226.1|read3920	2	cellular organisms; Bacteria; Terrabacteria group; Firmicutes; Clostridia; Clostridiales; Peptostreptococcaceae; Clostridioides; Clostridioides difficile
NZ_HG326226.1|read3921	2	cellular organisms; Bacteria; Terrabacteria group; Firmicutes; Clostridia; Clostridiales
NZ_HG326226.1|read3922	2	cellular organisms; Bacteria; Spirochaetes; Spirochaetia; Brachyspirales; Brachyspiraceae; Brachyspira
NZ_HG326226.1|read3923	2	cellular organisms; Bacteria; Terrabacteria group; Firmicutes; Clostridia; Clostridiales
NZ_HG326226.1|read3924	2	cellular organisms; Bacteria; Terrabacteria group; Firmicutes; Clostridia; Clostridiales
NZ_HG326226.1|read3927	2	cellular organisms; Bacteria; Terrabacteria group; Firmicutes
NZ_HG326226.1|read3930	2	cellular organisms; Bacteria; Terrabacteria group; Firmicutes; Tissierellia; Tissierellales; Peptoniphilaceae; Finegoldia; Finegoldia magna
NZ_HG326226.1|read3931	2	cellular organisms; Bacteria; Terrabacteria group; Firmicutes; Tissierellia
NZ_HG326226.1|read3932	2	cellular organisms; Bacteria; Terrabacteria group; Firmicutes; Tissierellia; Tissierellales; Peptoniphilaceae; Finegoldia; Finegoldia magna
NZ_HG326226.1|read3933	2	cellular organisms; Bacteria; Terrabacteria group; Firmicutes; Tissierellia; Tissierellales; Peptoniphilaceae; Finegoldia; Finegoldia magna
NZ_HG326226.1|read3941	2	cellular organisms; Bacteria; Terrabacteria group; Firmicutes
NZ_HG326226.1|read3942	2	cellular organisms; Bacteria; Terrabacteria group; Firmicutes
NZ_HG326226.1|read3943	2	cellular organisms; Bacteria; Terrabacteria group
NZ_HG326226.1|read3947	2	cellular organisms; Bacteria; Terrabacteria group; Firmicutes
NZ_HG326226.1|read3948	2	cellular organisms; Bacteria; Terrabacteria group; Firmicutes; Clostridia; Clostridiales; Peptostreptococcaceae; Intestinibacter; Intestinibacter bartlettii; Intestinibacter bartlettii DSM 16795
NZ_HG326226.1|read3951	2	cellular organisms; Bacteria; Terrabacteria group; Firmicutes; Tissierellia; Tissierellales; Peptoniphilaceae; Peptoniphilus; unclassified Peptoniphilus; Peptoniphilus sp. 1-1
NZ_HG326226.1|read3952	2	cellular organisms; Bacteria; Terrabacteria group; Firmicutes; Clostridia; Clostridiales; Ruminococcaceae
NZ_HG326226.1|read3953	2	cellular organisms; Bacteria; Terrabacteria group; Firmicutes; Clostridia; Clostridiales; Ruminococcaceae; Anaerotruncus; Anaerotruncus colihominis; Anaerotruncus colihominis DSM 17241
NZ_HG326226.1|read3954	2	cellular organisms; Bacteria; Terrabacteria group; Firmicutes; Clostridia; Clostridiales; Clostridiaceae; Clostridium; Clostridium botulinum; Clostridium botulinum A; Clostridium botulinum A2 str. Kyoto
NZ_HG326226.1|read3955	2	cellular organisms; Bacteria; Terrabacteria group; Firmicutes; Bacilli; Lactobacillales; Lactobacillaceae; Lactobacillus; Lactobacillus crispatus; Lactobacillus crispatus ST1
NZ_HG326226.1|read3958	2	cellular organisms; Bacteria; Terrabacteria group; Firmicutes; Bacilli; Lactobacillales; Streptococcaceae; Streptococcus
NZ_HG326226.1|read3959	2	cellular organisms; Bacteria; Terrabacteria group; Firmicutes; Bacilli; Lactobacillales; Streptococcaceae; Streptococcus
NZ_HG326226.1|read3960	2	cellular organisms; Bacteria; Terrabacteria group; Firmicutes; Tissierellia; Tissierellales; Peptoniphilaceae
NZ_HG326226.1|read3965	2	cellular organisms; Bacteria; Terrabacteria group; Firmicutes; Tissierellia
NZ_HG326226.1|read3972	2	cellular organisms; Bacteria; Terrabacteria group; Firmicutes
NZ_HG326226.1|read3978	2	cellular organisms; Bacteria; Terrabacteria group; Firmicutes; Tissierellia; Tissierellales; Peptoniphilaceae; Anaerococcus; Anaerococcus prevotii
NZ_HG326226.1|read3980	2	cellular organisms; Bacteria
NZ_HG326226.1|read3981	2	cellular organisms; Bacteria; Terrabacteria group; Firmicutes
NZ_HG326226.1|read3982	2	cellular organisms; Bacteria; Terrabacteria group
NZ_HG326226.1|read3983	2	cellular organisms; Bacteria; Terrabacteria group; Firmicutes
