"phytohub_id"	"compound_name"	"is_a_precursor"	"is_a_metabolite"	"exact_mass"	"molecular_formula"	"smiles"	"inchikey"
"PHUB000960"	"7-Hydroxycamphene"	0	1	152.1201151350	"C10H16O"	"CC1(C)C2CCC(C2O)C1=C"	"KWDIOXFYRVLXFK-UHFFFAOYNA-N"
"PHUB000961"	"3-Hydroxytricyclene"	0	1	152.1201151350	"C10H16O"	"CC12CC3C(O)C1C2C3(C)C"	"CZKOAPQGASVMAO-UHFFFAOYNA-N"
"PHUB000962"	"10-hydroxytricyclene"	0	1	152.1201151350	"C10H16O"	"CC1(C)C2C3CC1CC23CO"	"VUYGLHIDKHEDOF-UHFFFAOYNA-N"
"PHUB000963"	"Carane 9,10-dicarboxylic acid"	0	1	198.0892089310	"C10H14O4"	"C[C@]1(C2CCC(CC12)C(O)=O)C(O)=O"	"BJPLLVVMZQZECT-GXOXVINDNA-N"
"PHUB000964"	"m-mentha-4,6-dien-8-ol"	0	1	152.1201151350	"C10H16O"	"CC1=CCCC(=C1)C(C)(C)O"	"RVGIOKDRILNWNO-UHFFFAOYSA-N"
"PHUB000965"	"Cymen-8-ol (m-)"	0	1	150.1044650710	"C10H14O"	"CC1=CC=CC(=C1)C(C)(C)O"	"NARIBLVZTLPQJB-UHFFFAOYSA-N"
"PHUB000966"	"3-Carene-9-ol"	0	1	152.1201151350	"C10H16O"	"CC1=CC[C@@H]2[C@H](C1)C2(C)CO"	"YPFHKSCCUJXMAG-ZBTBKQCYNA-N"
"PHUB000967"	"3-Carene-9-carboxylic acid"	0	1	166.0993796910	"C10H14O2"	"CC1=CC[C@@H]2[C@H](C1)C2(C)C(O)=O"	"IWWQJAJFNWJUSK-QRZJFXGINA-N"
"PHUB000968"	"3-carene-9,10-dicarboxylic acid"	0	1	196.0735588660	"C10H12O4"	"CC1=CC[C@@H]2[C@H](C1)C2(C(O)=O)C(O)=O"	"XADPDVMQMMJJHT-JHPDDGAFNA-N"
"PHUB000969"	"3-caren-10-ol-9-carboxylic acid"	0	1	182.0942943110	"C10H14O3"	"CC1=CC[C@@H]2[C@H](C1)C2(CO)C(O)=O"	"GOWUAPWJOOLHSA-QRZJFXGINA-N"
"PHUB000970"	"Carveol"	0	1	152.1201151350	"C10H16O"	"CC(=C)C1CC=C(C)C(O)C1"	"BAVONGHXFVOKBV-UHFFFAOYNA-N"
"PHUB000971"	"Carveol glucuronide"	0	1	328.1522031130	"C16H24O7"	"CC(=C)C1CC=C(C)C(C1)OC1OC(C(O)C(O)C1O)C(O)=O"	"BVXOWZPSSZQRID-UHFFFAOYNA-N"
"PHUB000972"	"Dihydrocarveol"	0	1	154.1357652000	"C10H18O"	"CC1CCC(CC1O)C(C)=C"	"KRCZYMFUWVJCLI-UHFFFAOYNA-N"
"PHUB000973"	"Carvonic acid"	0	1	180.0786442460	"C10H12O3"	"CC1=CCC(CC1=O)C(=C)C(O)=O"	"BPJKNHQCPHBIAR-UHFFFAOYNA-N"
"PHUB000974"	"Dihydrocarvonic acid"	0	1	182.0942943110	"C10H14O3"	"CC(C1CC=C(C)C(=O)C1)C(O)=O"	"WBPNIFAWLPCWGX-UHFFFAOYNA-N"
"PHUB000975"	"Uroterpenolone"	0	1	184.1099443750	"C10H16O3"	"CC1=CCC(CC1=O)C(C)(O)CO"	"AOKPDATZUBLDMG-UHFFFAOYNA-N"
"PHUB000977"	"Cuminaldehyde metabolite 2"	0	1	180.0786442460	"C10H12O3"	"CC(C)(O)C1=CC=C(C=C1)C(O)=O"	"SLFZJKUFAVHARP-UHFFFAOYSA-N"
"PHUB000978"	"Cuminaldehyde metabolite 3"	0	1	180.0786442460	"C10H12O3"	"CC(CO)C1=CC=C(C=C1)C(O)=O"	"BCXGOEMKNZQHEG-UHFFFAOYNA-N"
"PHUB000979"	"Cuminaldehyde metabolite 4"	0	1	194.0579088020	"C10H10O4"	"CC(C(O)=O)C1=CC=C(C=C1)C(O)=O"	"ZHJJCJKDNFTHKD-UHFFFAOYNA-N"
"PHUB000980"	"Cuminaldehyde metabolite 5"	0	1	150.1044650710	"C10H14O"	"CC(C)C1=CC=C(CO)C=C1"	"OIGWAXDAPKFNCQ-UHFFFAOYSA-N"
"PHUB000981"	"Cymen-9-ol (p-)"	0	1	150.1044650710	"C10H14O"	"CC(CO)C1=CC=C(C)C=C1"	"CLFDIFDNDWRHJF-UHFFFAOYNA-N"
"PHUB000982"	"Tolylpropionic acid (alpha-,p-)"	0	1	164.0837296260	"C10H12O2"	"CC(C(O)=O)C1=CC=C(C)C=C1"	"KDYOFXPLHVSIHS-UHFFFAOYNA-N"
"PHUB000983"	"Cymen-8-ol (p-)"	0	1	150.1044650710	"C10H14O"	"CC1=CC=C(C=C1)C(C)(C)O"	"XLPDVYGDNRIQFV-UHFFFAOYSA-N"
"PHUB000984"	"Tolyl-alpha-hydroxylpropionic acid (alpha-)"	0	1	180.0786442460	"C10H12O3"	"CC1=CC=C(C=C1)C(C)(O)C(O)=O"	"LXGWCXBGZLLXHZ-UHFFFAOYNA-N"
"PHUB000985"	"Tolylacrylic acid (alpha-)"	0	1	162.0680795620	"C10H10O2"	"CC1=CC=C(C=C1)C(=C)C(O)=O"	"SPMMMKHRSINRIN-UHFFFAOYSA-N"
"PHUB000986"	"Isopropylbenzoic acid (p-)"	0	1	164.0837296260	"C10H12O2"	"CC(C)C1=CC=C(C=C1)C(O)=O"	"CKMXAIVXVKGGFM-UHFFFAOYSA-N"
"PHUB000987"	"1-Hydroxyisopropylbenzoic acid (p-)"	0	1	180.0786442460	"C10H12O3"	"CC(C)(O)C1=CC=C(C=C1)C(O)=O"	"SLFZJKUFAVHARP-UHFFFAOYSA-N"
"PHUB000990"	"Limonene-1,2-diol"	0	1	170.1306798200	"C10H18O2"	"CC(=C)[C@@H]1CC[C@](C)(O)[C@@H](O)C1"	"WKZWTZTZWGWEGE-UTLUCORTSA-N"
"PHUB000991"	"Limonene-8,9-diol"	0	1	170.1306798200	"C10H18O2"	"CC1=CCC(CC1)C(C)(O)CO"	"ZJALAEQNHJQSTN-UHFFFAOYNA-N"
"PHUB000992"	"Limonene-8,9-diol glucuronide"	0	1	346.1627677970	"C16H26O8"	"CC1=CCC(CC1)C(C)(O)COC1OC(C(O)C(O)C1O)C(O)=O"	"QLUXQCRCCGIUTP-UHFFFAOYNA-N"
"PHUB000993"	"Limonene-10-ol"	0	1	152.1201151350	"C10H16O"	"CC1=CCC(CC1)C(=C)CO"	"UIMAEYMKYMNCGW-UHFFFAOYNA-N"
"PHUB000994"	"Limonene-10-ol-glucuronide"	0	1	328.1522031130	"C16H24O7"	"CC1=CCC(CC1)C(=C)COC1OC(C(O)C(O)C1O)C(O)=O"	"UYTMBQNUNDXCOH-UHFFFAOYNA-N"
"PHUB000996"	"Perillic acid"	0	1	166.0993796910	"C10H14O2"	"CC(=C)C1CCC(=CC1)C(O)=O"	"CDSMSBUVCWHORP-UHFFFAOYNA-N"
"PHUB000997"	"Perillic acid glucuronide"	0	1	342.1314676680	"C16H22O8"	"CC(=C)C1CCC(=CC1)C(=O)OC1OC(C(O)C(O)C1O)C(O)=O"	"FHTHLGGWYHOQOW-UHFFFAOYNA-N"
"PHUB000998"	"Perillyl glycine"	0	1	223.1208434110	"C12H17NO3"	"CC(=C)C1CCC(=CC1)C(=O)NCC(O)=O"	"BDECPMREPJQCEB-UHFFFAOYNA-N"
"PHUB000999"	"Perillic acid-8,9-diol"	0	1	200.1048589950	"C10H16O4"	"CC(O)(CO)C1CCC(=CC1)C(O)=O"	"OEPVVGSSFNHCPB-UHFFFAOYNA-N"
"PHUB001000"	"Dihydroperillic acid (trans-)"	0	1	168.1150297550	"C10H16O2"	"CC(=C)[C@H]1CC[C@H](CC1)C(O)=O"	"XZOBEDLKVOHSSH-DTORHVGOSA-N"
"PHUB001001"	"Dihydroperillic acid (cis-)"	0	1	168.1150297550	"C10H16O2"	"CC(=C)[C@H]1CC[C@@H](CC1)C(O)=O"	"XZOBEDLKVOHSSH-KYZUINATSA-N"
"PHUB001002"	"Dihydroperillic acid glucuronide (trans-)"	0	1	344.1471177330	"C16H24O8"	"CC(=C)[C@H]1CC[C@H](CC1)C(=O)OC1OC(C(O)C(O)C1O)C(O)=O"	"SOFCHPTZCVYNEZ-GBZOVYLJSA-N"
"PHUB001003"	"Dihydroperillic acid glucuronide (cis-)"	0	1	344.1471177330	"C16H24O8"	"CC(=C)[C@H]1CC[C@@H](CC1)C(=O)OC1OC(O)C(O)C(O)C1C(O)=O"	"VHFLDVUTUUPFHN-OCSVBGQESA-N"
"PHUB001004"	"p-mentha-1,8-dien-carboxylic-acid"	0	1	166.0993796910	"C10H14O2"	"CC1=CCC(CC1)C(=C)C(O)=O"	"ZUCQJOQBPVWZQK-UHFFFAOYNA-N"
"PHUB001005"	"Myrcene-3(10)-glycol"	0	1	170.1306798200	"C10H18O2"	"CC(C)=CCCC(O)(CO)C=C"	"OFWOMCSHJWTBGF-UHFFFAOYNA-N"
"PHUB001006"	"Myrcene (3-Hydroxy, 10-carboxylic acid)"	0	1	184.1099443750	"C10H16O3"	"CC(C)=CCCC(O)(C=C)C(O)=O"	"LNVCRVBAADGZJE-UHFFFAOYNA-N"
"PHUB001007"	"Myrcene-1,2-glycol"	0	1	170.1306798200	"C10H18O2"	"CC(C)=CCCC(=C)C(O)CO"	"CSRABKKYPRURRM-UHFFFAOYNA-N"
"PHUB001008"	"Myrcene (2-hydroxy, 1-carboxylic acid)"	0	1	184.1099443750	"C10H16O3"	"CC(C)=CCCC(=C)C(O)C(O)=O"	"IMWIABNERYUMHO-UHFFFAOYNA-N"
"PHUB001011"	"Menthane-3,7-diol (p-)"	0	1	172.1463298840	"C10H20O2"	"CC(C)C1CCC(CO)CC1O"	"SYKFBYLBABZJJQ-UHFFFAOYNA-N"
"PHUB001012"	"Menthane (3-Hydroxy-p-, 7-carboxylic acid)"	0	1	186.1255944400	"C10H18O3"	"CC(C)C1CCC(CC1O)C(O)=O"	"PSJWHBLMRRRGQW-UHFFFAOYNA-N"
"PHUB001013"	"Methane (3,8-dihydroxy-7-carboxylic acid)"	0	1	202.1205090600	"C10H18O4"	"CC(C)(O)C1CCC(CC1O)C(O)=O"	"RIIGXCBSCSKGKB-UHFFFAOYNA-N"
"PHUB001014"	"Menthane-3,7,8-triol (p-)"	0	1	188.2678032000	"C10H20O3"	NULL	NULL
"PHUB001015"	"Menthane-3,8-diol (p-)"	0	1	172.1463298840	"C10H20O2"	"CC1CCC(C(O)C1)C(C)(C)O"	"LMXFTMYMHGYJEI-UHFFFAOYNA-N"
"PHUB001016"	"Menthol glucuronide"	0	1	332.1835032420	"C16H28O7"	"CC(C)[C@H]1CCC(C)CC1OC1OC(C(O)C(O)C1O)C(O)=O"	"CLJGMBYGTHRUNF-PJOPELHJSA-N"
"PHUB001017"	"Menthane (3,8-oxy-p-, 7-carboxylic acid)"	0	1	184.1099443750	"C10H16O3"	"CC1(C)OC2CC(CCC12)C(O)=O"	"JJEXPXIJOIGQOA-UHFFFAOYNA-N"
"PHUB001018"	"Menthane (3,8-dihydroxy-p-, 7-carboxylic acid)"	0	1	202.1205090600	"C10H18O4"	"CC(C)(O)C1CCC(CC1O)C(O)=O"	"RIIGXCBSCSKGKB-UHFFFAOYNA-N"
"PHUB001019"	"Menthane-3,9-diol (p-)"	0	1	172.1463298840	"C10H20O2"	"CC(CO)C1CCC(C)CC1O"	"BINZTUGHCIRHLP-UHFFFAOYNA-N"
"PHUB001020"	"Menthane (3-hydroxy-p-, 9-carboxylic acid)"	0	1	200.1412445040	"C11H20O3"	"CC(CC(O)=O)C1CCC(C)CC1O"	"RZDAUSHWMAGQJS-UHFFFAOYNA-N"
"PHUB001021"	"Menthane-3,8-diol glucuronide (p-)"	0	1	376.4046996000	"C17H28O9"	NULL	NULL
"PHUB001022"	"Perillyl aldehyde metabolite 1"	0	1	152.1201151350	"C10H16O"	"CC(=C)[C@H]1CCC(CO)=CC1"	"NDTYTMIUWGWIMO-UEQNJFAPNA-N"
"PHUB001023"	"Perillyl aldehyde metabolite 2"	0	1	154.1357652000	"C10H18O"	"CC(=C)C1CCC(CO)CC1"	"GMYHXOPIKMGWOM-UHFFFAOYSA-N"
"PHUB001025"	"Perillyl aldehyde metabolite 4"	0	1	164.0837296260	"C10H12O2"	"CC(C)C1=CC=C(C=C1)C(O)=O"	"CKMXAIVXVKGGFM-UHFFFAOYSA-N"
"PHUB001026"	"Verbenol (trans-)"	0	1	152.1201151350	"C10H16O"	"CC1=CC(O)C2CC1C2(C)C"	"WONIGEXYPVIKFS-UHFFFAOYSA-N"
"PHUB001027"	"Myrtenol"	0	1	152.1201151350	"C10H16O"	"CC1(C)C2CC1C(CO)=CC2"	"RXBQNMWIQKOSCS-UHFFFAOYSA-N"
"PHUB001028"	"Myrtenic acid"	0	1	166.0993796910	"C10H14O2"	"CC1(C)C2CC1C(=CC2)C(O)=O"	"XPHVDOXZJRTIMV-UHFFFAOYSA-N"
"PHUB001029"	"(-)-Epicatechin 3'-O-glucuronide"	0	1	466.1111261480	"C21H22O12"	"O[C@@H]1CC2=C(O[C@@H]1C1=CC=C(O)C(OC3OC(C(O)C(O)C3O)C(O)=O)=C1)C=C(O)C=C2O"	"JQLZOEMUAPKUFX-PRWBOZFUNA-N"
"PHUB001030"	"(-)-Epicatechin 3'-O-sulfate"	0	1	370.0358532050	"C15H14O9S"	"O[C@@H]1CC2=C(O)C=C(O)C=C2O[C@@H]1C1=CC(OS(O)(=O)=O)=C(O)C=C1"	"VBSMBNMUYITMLB-IUODEOHRSA-N"
"PHUB001031"	"(-)-Epicatechin 4'-O-glucuronide"	0	1	466.1111261480	"C21H22O12"	"O[C@@H]1CC2=C(O[C@@H]1C1=CC(O)=C(OC3C(O)OC(C(O)C3O)C(O)=O)C=C1)C=C(O)C=C2O"	"GFUPHJXKJATOLT-PRWBOZFUNA-N"
"PHUB001032"	"(-)-Epicatechin 4'-O-sulfate"	0	1	370.0358532050	"C15H14O9S"	"O[C@@H]1CC2=C(O)C=C(O)C=C2O[C@@H]1C1=CC=C(OS(O)(=O)=O)C(O)=C1"	"YKRWCINYMPRAIG-IUODEOHRSA-N"
"PHUB001033"	"(-)-Epicatechin 5-O-sulfate"	0	1	370.0358532050	"C15H14O9S"	"O[C@@H]1CC2=C(OS(O)(=O)=O)C=C(O)C=C2O[C@@H]1C1=CC=C(O)C(O)=C1"	"MWSSRHFQMROXGK-IUODEOHRSA-N"
"PHUB001034"	"(-)-Epicatechin 7-O-glucuronide"	0	1	466.1111261480	"C21H22O12"	"O[C@@H]1CC2=C(O[C@@H]1C1=CC(O)=C(O)C=C1)C=C(OC1C(O)OC(C(O)C1O)C(O)=O)C=C2O"	"SOORKLKDTNCAQH-ZMMYXKIBNA-N"
"PHUB001035"	"(-)-Epicatechin glucuronide"	0	1	466.3989068000	"C21H22O12"	NULL	NULL
"PHUB001036"	"(-)-Epicatechin sulfate"	0	1	370.3353520000	"C15H14O9S"	NULL	NULL
"PHUB001037"	"(-)-Epicatechin sulfoglucuronide"	0	1	546.4612115000	"C21H22O15S"	NULL	NULL
"PHUB001038"	"(Epi)catechin 3-O-gallate O-sulfate"	0	1	522.4417344000	"C22H18O13S"	NULL	NULL
"PHUB001039"	"(Epi)catechin O-glucuronide"	0	1	466.3989068000	"C21H22O12"	NULL	NULL
"PHUB001040"	"(Epi)catechin O-sulfate"	0	1	370.3353520000	"C15H14O9S"	NULL	NULL
"PHUB001041"	"(Epi)gallocatechin O-glucuronide"	0	1	482.3982119000	"C21H22O13"	NULL	NULL
"PHUB001042"	"(Epi)gallocatechin O-sulfate"	0	1	386.3346571000	"C15H14O10S"	NULL	NULL
"PHUB001043"	"(Epi)gallocatechin-3-O-gallate O-sulfate"	0	1	538.4410395000	"C22H18O14S"	NULL	NULL
"PHUB001044"	"1-(3',4'-Dihydroxyphenyl)-3-(2'',4'',6''-trihydroxyphenyl)propan-2-ol"	0	1	292.0946882350	"C15H16O6"	"OC(CC1=CC(O)=C(O)C=C1)CC1=C(O)C=C(O)C=C1O"	"OFUFTNROAPAIQL-UHFFFAOYSA-N"
"PHUB001045"	"1-(Hydroxyphenyl)-3-(2'',4'',6''-trihydroxyphenyl)propan-2-ol"	0	1	276.2896941000	"C15H16O5"	NULL	NULL
"PHUB001046"	"3-(3',4'-Dihydroxyphenyl)propionic acid"	0	1	182.0579088080	"C9H10O4"	"OC(=O)CCC1=CC=C(O)C(O)=C1"	"DZAUWHJDUNRCTF-UHFFFAOYSA-N"
"PHUB001047"	"3-(3'-Hydroxyphenyl)propionic acid"	0	1	166.0629941860	"C9H10O3"	"OC(=O)CCC1=CC=CC(O)=C1"	"QVWAEZJXDYOKEH-UHFFFAOYSA-N"
"PHUB001048"	"3'-Hydroxyphenylacetic acid"	0	1	152.0473441220	"C8H8O3"	"OC(=O)CC1=CC(O)=CC=C1"	"FVMDYYGIDFPZAX-UHFFFAOYSA-N"
"PHUB001049"	"3'-O-Methyl-(-)-epicatechin 4'-O-sulfate"	0	1	384.0515032690	"C16H16O9S"	"COC1=CC(=CC=C1OS(O)(=O)=O)[C@H]1OC2=C(C[C@H]1O)C(O)=CC(O)=C2"	"QGMVQGQNIUVPMC-DETPSLMCNA-N"
"PHUB001050"	"3'-O-Methyl-(-)-epicatechin 5-O-sulfate"	0	1	384.0515032690	"C16H16O9S"	"COC1=CC(=CC=C1O)[C@H]1OC2=C(C[C@H]1O)C(OS(O)(=O)=O)=CC(O)=C2"	"ZFUHNDPCTCXKQO-DETPSLMCNA-N"
"PHUB001051"	"3'-O-Methyl-(-)-epicatechin 7-O-sulfate"	0	1	384.0515032690	"C16H16O9S"	"COC1=CC(=CC=C1O)[C@H]1OC2=C(C[C@H]1O)C(O)=CC(OS(O)(=O)=O)=C2"	"RIKCESGMRQZLKQ-AYSIPDSENA-N"
"PHUB001052"	"3'-O-Methyl-(-)-epicatechin glucuronide"	0	1	480.4258956000	"C22H24O12"	NULL	NULL
"PHUB001053"	"3'-O-Methyl(epi)catechin O-sulfate"	0	1	384.3623408000	"C16H16O9S"	NULL	NULL
"PHUB001054"	"4'-O-Methyl-(-)-epicatechin 5-O-sulfate"	0	1	384.0515032690	"C16H16O9S"	"COC1=CC=C(C=C1O)[C@H]1OC2=C(C[C@H]1O)C(OS(O)(=O)=O)=CC(O)=C2"	"JSNCQMRECHVQQQ-DETPSLMCNA-N"
"PHUB001055"	"4'-O-Methyl-(-)-epicatechin 7-O-sulfate"	0	1	384.0515032690	"C16H16O9S"	"COC1=C(O)C=C(C=C1)[C@H]1OC2=C(C[C@H]1O)C(O)=CC(OS(O)(=O)=O)=C2"	"NCEYJABYRYYGNC-AYSIPDSENA-N"
"PHUB001056"	"4'-O-Methyl-(-)-epicatechin glucuronide"	0	1	480.4258956000	"C22H24O12"	NULL	NULL
"PHUB001057"	"4'-O-methyl(epi)catechin O-sulfate"	0	1	384.3623408000	"C16H16O9S"	NULL	NULL
"PHUB001058"	"4'-O-methyl(epi)gallocatechin O-glucuronide"	0	1	496.4252007000	"C22H24O13"	NULL	NULL
"PHUB001059"	"4'-O-Methyl(epi)gallocatechin O-sulfate"	0	1	400.3616459000	"C16H16O10S"	NULL	NULL
"PHUB001060"	"5-(3',4'-dihydroxyphenyl)-gamma-valerolactone"	0	1	208.0735588720	"C11H12O4"	"OC1=C(O)C=C(CC2CCC(=O)O2)C=C1"	"ZNXXWTPQHVLMQT-UHFFFAOYNA-N"
"PHUB001061"	"5-(3',4'-dihydroxyphenyl)valeric acid"	0	1	210.0892089360	"C11H14O4"	"OC(=O)CCCCC1=CC=C(O)C(O)=C1"	"KTDWBJGUMIZRHU-UHFFFAOYSA-N"
"PHUB001063"	"5-(3'-hydroxyphenyl)valeric acid"	0	1	194.0942943140	"C11H14O3"	"OC(=O)CCCCC1=CC=CC(O)=C1"	"CMLIEOOXQFWANJ-UHFFFAOYSA-N"
"PHUB001064"	"Methyl-(-)-epicatechin sulfate"	0	1	384.3623408000	"C16H16O9S"	NULL	NULL
"PHUB001065"	"Methyl-(-)-epicatechin sulfoglucuronide"	0	1	560.4882003000	"C22H24O15S"	NULL	NULL
"PHUB001066"	"O-Methyl(epi)catechin-3-O-gallate O-sulfate"	0	1	536.4687232000	"C23H20O13S"	NULL	NULL
"PHUB001067"	"O-Methyl(epi)gallocatechin-3-O-gallate O-sulfate"	0	1	552.4680283000	"C23H20O14S"	NULL	NULL
"PHUB001068"	"Phenylacetic acid"	0	1	136.0524295000	"C8H8O2"	"OC(=O)CC1=CC=CC=C1"	"WLJVXDMOQOGPHL-UHFFFAOYSA-N"
"PHUB001069"	"3-(3'-Hydroxy-4'-methoxyphenyl)hydracrylic acid"	0	1	212.0684734860	"C10H12O5"	"COC1=C(O)C=C(C=C1)C(O)CC(O)=O"	"JEXBTMWMYGBBHO-UHFFFAOYNA-N"
"PHUB001076"	"Dihydrocaffeic acid glucuronide"	0	1	358.3021714000	"C15H18O10"	NULL	NULL
"PHUB001078"	"3-Phenylpropionic acid"	0	1	150.0680795640	"C9H10O2"	"OC(=O)CCC1=CC=CC=C1"	"XMIIGOLPHOKFCH-UHFFFAOYSA-N"
"PHUB001081"	"Eriodictyol 7-O-glucuronide"	0	1	464.0954760840	"C21H20O12"	"OC1C(O)C(OC2=CC(O)=C3C(=O)CC(OC3=C2)C2=CC=C(O)C(O)=C2)OC(C1O)C(O)=O"	"YSORAXGDTRAEMV-UHFFFAOYSA-N"
"PHUB001083"	"Eriodictyol O-glucuronide"	0	1	464.3829549000	"C21H20O12"	NULL	NULL
"PHUB001085"	"Eriodictyol O-sulfate"	0	1	368.3194001000	"C15H12O9S"	NULL	NULL
"PHUB001090"	"Hesperetin 3',7-O-diglucuronide"	0	1	654.1432141260	"C28H30O18"	"COC1=CC=C(C=C1OC1OC(C(O)C(O)C1O)C(O)=O)C1CC(=O)C2=C(O1)C=C(OC1OC(C(O)C(O)C1O)C(O)=O)C=C2O"	"DRQALSJOSDMKCR-UHFFFAOYNA-N"
"PHUB001092"	"Hesperetin 3'-O-glucuronide"	0	1	478.1111261480	"C22H22O12"	"COC1=CC=C(C=C1OC1OC(C(O)C(O)C1O)C(O)=O)C1CC(=O)C2=C(O1)C=C(O)C=C2O"	"PJAUEKWZQWLQSU-UHFFFAOYNA-N"
"PHUB001094"	"Hesperetin 3'-O-sulfate"	0	1	382.0358527360	"C16H14O9S"	"COC1=CC=C(C=C1OS(O)(=O)=O)C1CC(=O)C2=C(O1)C=C(O)C=C2O"	"AXWNOFHBYPBYNO-UHFFFAOYNA-N"
"PHUB001096"	"Hesperetin 5,7-O-diglucuronide"	0	1	654.1432141260	"C28H30O18"	"COC1=CC=C(C=C1O)C1CC(=O)C2=C(O1)C=C(OC1OC(C(O)C(O)C1O)C(O)=O)C=C2OC1OC(C(O)C(O)C1O)C(O)=O"	"DDHZYRQUEFLRIC-UHFFFAOYNA-N"
"PHUB001098"	"Hesperetin 7-O-glucuronide"	0	1	478.1111261480	"C22H22O12"	"COC1=CC=C(C=C1O)C1CC(=O)C2=C(O1)C=C(OC1OC(C(O)C(O)C1O)C(O)=O)C=C2O"	"NEAWXAXVQDDFJL-UHFFFAOYSA-N"
"PHUB001100"	"Hesperetin glucuronide"	0	1	478.4099437000	"C22H22O12"	NULL	NULL
"PHUB001102"	"Hesperetin sulfoglucuronide"	0	1	558.4722484000	"C22H22O15S"	NULL	NULL
"PHUB001104"	"Hesperetin-O-sulfate"	0	1	382.3463889000	"C16H14O9S"	NULL	NULL
"PHUB001105"	"Homoeriodictyol"	0	1	302.0790381800	"C16H14O6"	"COC1=CC(=CC=C1O)C1CC(=O)C2=C(O1)C=C(O)C=C2O"	"FTODBIPDTXRIGS-UHFFFAOYSA-N"
"PHUB001108"	"Homoeriodictyol 4'-O-glucuronide"	0	1	478.1111261480	"C22H22O12"	"COC1=C(OC2C(O)OC(C(O)C2O)C(O)=O)C=CC(=C1)C1CC(=O)C2=C(O1)C=C(O)C=C2O"	"QUQKBXQFNGNPRT-UHFFFAOYSA-N"
"PHUB001109"	"Homoeriodictyol 7-O-glucuronide"	0	1	478.1111261480	"C22H22O12"	"COC1=C(O)C=CC(=C1)C1CC(=O)C2=C(O1)C=C(OC1OC(C(O)C(O)C1O)C(O)=O)C=C2O"	"DWRWUJOWQSLIKP-UHFFFAOYSA-N"
"PHUB001110"	"Homoeriodictyol glucuronide"	0	1	478.4099437000	"C22H22O12"	NULL	NULL
"PHUB001112"	"Homoeriodictyol O-sulfate"	0	1	382.3463889000	"C16H14O9S"	NULL	NULL
"PHUB001113"	"Naringenin 4'-O-glucuronide"	0	1	448.1005614640	"C21H20O11"	"OC1C(O)C(OC2=CC=C(C=C2)C2CC(=O)C3=C(O)C=C(O)C=C3O2)OC(C1O)C(O)=O"	"DFIUUCDSSKATFP-UHFFFAOYNA-N"
"PHUB001117"	"Naringenin 7-O-glucuronide"	0	1	448.1005614820	"C21H20O11"	"OC1C(O)C(OC2=CC(O)=C3C(=O)CC(OC3=C2)C2=CC=C(O)C=C2)OC(C1O)C(O)=O"	"NEAWXAXVQDDFJL-UHFFFAOYSA-N"
"PHUB001121"	"Naringenin O-diglucuronide"	0	1	624.5095093000	"C27H28O17"	NULL	NULL
"PHUB001123"	"Naringenin O-sulfate"	0	1	352.3200950000	"C15H12O8S"	NULL	NULL
"PHUB001124"	"Naringenin O-sulfo-O-glucuronide"	0	1	528.4459545000	"C21H20O14S"	NULL	NULL
"PHUB001126"	"Phloroglucinol"	0	1	126.0316940580	"C6H6O3"	"OC1=CC(O)=CC(O)=C1"	"QCDYQQDYXPDABM-UHFFFAOYSA-N"
"PHUB001129"	"2,4,6-Trihydroxybenzoic acid"	0	1	170.0215233020	"C7H6O5"	"OC(=O)C1=C(O)C=C(O)C=C1O"	"IBHWREHFNDMRPR-UHFFFAOYSA-N"
"PHUB001130"	"2-Methoxyphenylacetic acid"	0	1	166.0629941820	"C9H10O3"	"COC1=CC=CC=C1CC(O)=O"	"IVEWTCACRDEAOB-UHFFFAOYSA-N"
"PHUB001132"	"4-Ethylbenzoic acid"	0	1	150.0680795640	"C9H10O2"	"CCC1=CC=C(C=C1)C(O)=O"	"ZQVKTHRQIXSMGY-UHFFFAOYSA-N"
"PHUB001138"	"Isorhamnetin 7-O-glucuronide"	0	1	492.0903907040	"C22H20O13"	"COC1=CC(=CC=C1O)C1=C(O)C(=O)C2=C(O)C=C(OC3OC(C(O)C(O)C3O)C(O)=O)C=C2O1"	"BFNMTBBQGPCZCH-UHFFFAOYNA-N"
"PHUB001141"	"Quercetin 3'-O-glucuronide"	0	1	478.0747406620	"C21H18O13"	"O[C@@H]1[C@@H](O)[C@H](OC2=C(O)C=CC(=C2)C2=C(O)C(=O)C3=C(O)C=C(O)C=C3O2)O[C@@H]([C@H]1O)C(O)=O"	"LBJLXDMWOKJIPQ-UHFFFAOYNA-N"
"PHUB001143"	"Quercetin 4'-O-glucuronide"	0	1	478.0747406620	"C21H18O13"	"O[C@@H]1[C@@H](O)[C@H](OC2=CC=C(C=C2O)C2=C(O)C(=O)C3=C(O2)C=C(O)C=C3O)O[C@@H]([C@H]1O)C(O)=O"	"OUQZCILJSVDJFB-UHFFFAOYNA-N"
"PHUB001144"	"Quercetin 7-O-glucuronide"	0	1	478.0747406400	"C21H18O13"	"O[C@@H]1[C@@H](O)[C@H](OC2=CC(O)=C3C(OC(=C(O)C3=O)C3=CC(O)=C(O)C=C3)=C2)O[C@@H]([C@H]1O)C(O)=O"	"JXWGCVLNCGCZRU-UHFFFAOYNA-N"
"PHUB001145"	"Quercetin glucuronide"	0	1	478.3663081000	"C21H18O13"	NULL	NULL
